adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Financial Risk Flag,Risk Category
0000950170-24-016792,7431,ARMSTRONG WORLD INDUSTRIES INC,US,PA,LANCASTER,2024-02-20 07:01:00.0,10-K,20231231.0,2023.0,FY,,,,573600000.0,16300000.0,182400000.0,183200000.0,29100000.0,14300000.0,-109300000.0,1672400000.0,-1.6761207685269899,0.10954317149007414,,,-16.301006404391583,6.29553264604811,0.017400143506338197,True,High Risk
0000950170-24-016794,893949,"PEDIATRIX MEDICAL GROUP, INC.",US,FL,SUNRISE,2024-02-20 07:01:00.0,10-K,20231231.0,2023.0,FY,31857000.0,272313000.0,,983601000.0,6400000.0,76737000.0,130964000.0,,19000000.0,849061000.0,2219810000.0,0.15424569023898166,0.05899784215766214,0.05985686164190913,8.547980035784914,1.6144293519546888,,,True,High Risk
0000950170-24-017093,1676725,"IDEAYA BIOSCIENCES, INC.",US,CA,SOUTH SAN FRANCISCO,2024-02-20 16:06:00.0,10-K,20231231.0,2023.0,FY,4280000.0,,16999000.0,587724000.0,,-87175000.0,-112961000.0,,600000.0,349455000.0,649316000.0,-0.3232490592494026,-0.17396922299773915,-0.17512355899515686,,0.8580818703409595,,,True,High Risk
0000950170-24-017094,1669811,"DONNELLEY FINANCIAL SOLUTIONS, INC.",US,IL,CHICAGO,2024-02-20 16:06:00.0,10-K,20231231.0,2023.0,FY,49200000.0,,153700000.0,305700000.0,1100000.0,150200000.0,0.0,,,402200000.0,100900000.0,0.0,0.0,0.0,,-0.7491297861760319,,,True,High Risk
0000950170-24-017102,1866692,"AMPLITUDE, INC.",US,CA,SAN FRANCISCO,2024-02-20 16:08:00.0,10-K,20231231.0,2023.0,FY,3063000.0,29496000.0,26657000.0,,1700000.0,-5384000.0,-74983000.0,,1951000.0,294753000.0,413755000.0,-0.25439266097376445,-0.18122560452441663,-0.18257721114606568,9.62977473065622,0.4037346524038771,,,True,High Risk
0000950170-24-017115,1666291,"CLAROS MORTGAGE TRUST, INC.",US,NY,NEW YORK,2024-02-20 16:13:00.0,10-K,20231231.0,2023.0,FY,,,,,,213557000.0,6027000.0,287201000.0,16600000.0,,8241513000.0,,0.0007312977604961613,,,,0.020985302975964567,0.03484809160648051,True,High Risk
0000950170-24-017235,1070985,"CORECIVIC, INC.",US,TN,BRENTWOOD,2024-02-20 16:57:00.0,10-K,20231231.0,2023.0,FY,,312435000.0,,1785286000.0,1900000.0,153583000.0,,115068000.0,18700000.0,1477566000.0,2433126000.0,,,,,0.6467122280832125,,0.04729224873681018,True,High Risk
0000950170-24-017400,1021635,OGE ENERGY CORP.,US,OK,OKLAHOMA CITY,2024-02-20 19:34:00.0,10-K,20231231.0,2023.0,FY,276400000.0,208800000.0,,1143100000.0,,1347700000.0,737300000.0,3375700000.0,1800000.0,4974700000.0,-550700000.0,0.14820994230807888,-1.3388414744870165,-0.8914278805464877,0.7554269175108539,-1.110700142722174,0.21841395858636728,-6.12983475576539,True,High Risk
0000950170-24-017418,1472787,FIRST AMERICAN FINANCIAL CORP,US,CA,SANTA ANA,2024-02-20 19:50:00.0,10-K,20231231.0,2023.0,FY,,,,1812400000.0,53200000.0,778700000.0,1241100000.0,6003500000.0,53600000.0,4848100000.0,14955300000.0,0.25599719477733546,0.0829873021604381,,,2.0847754790536497,0.2067294078454235,0.401429593522029,True,High Risk
0000950170-24-017421,104918,AVISTA CORP,US,WA,SPOKANE,2024-02-20 19:52:00.0,10-K,20231231.0,2023.0,FY,202954000.0,,54017000.0,,,124207000.0,171180000.0,1751554000.0,7144000.0,-11039000.0,-2241000.0,-15.506839387625691,-76.3855421686747,-0.8342308535783035,,-0.7969924812030075,0.09773035829897336,-781.594823739402,True,High Risk
0000950170-24-017647,1128928,FLOWERS FOODS INC,US,GA,THOMASVILLE,2024-02-21 11:04:00.0,10-K,20231231.0,2023.0,FY,318600000.0,,,699808000.0,31752000.0,349353000.0,123416000.0,5090830000.0,,689959000.0,3312994000.0,0.17887439688445256,0.03725210489364001,0.041215685043451196,,3.801725899654907,0.024242805200723656,1.5366251795203976,True,High Risk
0000950170-24-017706,1161728,MGE ENERGY INC,US,WI,MADISON,2024-02-21 12:41:00.0,10-K,20231231.0,2023.0,FY,65451000.0,55407000.0,,,,153735000.0,78391000.0,751158000.0,2700000.0,854223000.0,252534000.0,0.09176877700553603,0.3104176071340889,0.41901722764762167,0.846541687674749,-0.7043699361876231,0.10436020118270724,2.9744826439212146,True,High Risk
0000950170-24-017842,1562476,TAYLOR MORRISON HOME CORP,US,AZ,SCOTTSDALE,2024-02-21 15:26:00.0,10-K,20231231.0,2023.0,FY,,,,,,1107772000.0,663026000.0,,4437000.0,4630326000.0,1521309000.0,0.14319207762045263,0.4358259893289266,,,-0.6714466756768314,,,True,High Risk
0000950170-24-017876,752714,MCGRATH RENTCORP,US,CA,LIVERMORE,2024-02-21 16:01:00.0,10-K,20231231.0,2023.0,FY,,,,,10700000.0,95343000.0,174621000.0,534591000.0,,576419000.0,2217283000.0,0.3029410897281318,0.07875449367536756,,,2.846651480953959,0.32664410736432153,0.2411018349935484,True,High Risk
0000950170-24-017879,1515673,ULTRAGENYX PHARMACEUTICAL INC.,US,CA,NOVATO,2024-02-21 16:02:00.0,10-K,20231231.0,2023.0,FY,42114000.0,73390000.0,196486000.0,,300000.0,-474806000.0,-707421000.0,,1166000.0,647000.0,1545444000.0,-1093.3863987635239,-0.45774612344413645,-0.47056933607391593,1.7426508999382628,2387.630602782071,,,True,High Risk
0000950170-24-017900,75362,PACCAR INC,US,WA,BELLEVUE,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,1665100000.0,,936500000.0,,,4190000000.0,3011600000.0,7486500000.0,14700000.0,15878800000.0,17179600000.0,0.18966168728115473,0.1753009383221961,0.19411518257114313,,0.08192054815225332,0.4022707540239097,0.4357784814547487,True,High Risk
0000950170-24-017903,1633336,"CRESCENT CAPITAL BDC, INC.",US,CA,LOS ANGELES,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,,,,,,92298000.0,15544000.0,,,-13908000.0,1302878000.0,-1.1176301409260858,0.011930510761560176,,,-94.67831463905665,,,True,High Risk
0000950170-24-017904,1841804,"INSTRUCTURE HOLDINGS, INC.",US,UT,SALT LAKE CITY,2024-02-21 16:07:00.0,10-K,20231231.0,2023.0,FY,23589000.0,67193000.0,23760000.0,1575600000.0,142967000.0,164016000.0,-88679000.0,,899000.0,1407000.0,2157978000.0,-63.027007818052596,-0.04109356073138837,-0.04154772161962979,2.84848870236127,1532.7441364605543,,,True,High Risk
0000950170-24-017921,731288,PACCAR FINANCIAL CORP,US,WA,BELLEVUE,2024-02-21 16:10:00.0,10-K,20231231.0,2023.0,FY,,,,,,552600000.0,148100000.0,734100000.0,,2042100000.0,11997000000.0,0.07252338279222369,0.012344752854880387,,,4.874834728955487,0.20174363165781228,0.0611902975743936,True,High Risk
0000950170-24-017946,1046568,PERDOCEO EDUCATION CORP,US,IL,SCHAUMBURG,2024-02-21 16:17:00.0,10-K,20231231.0,2023.0,FY,10766000.0,,,684183000.0,7600000.0,191116000.0,147652000.0,,14959000.0,650110000.0,957368000.0,0.22711848764055315,0.1542270057073142,0.15598107758065163,,0.47262463275445693,,,True,High Risk
0000950170-24-017977,1350102,"ASCENT SOLAR TECHNOLOGIES, INC.",US,CO,THORNTON,2024-02-21 16:31:00.0,10-K,20231231.0,2023.0,FY,595157.0,0.0,888869.0,,19168.0,-9536879.0,-17069896.0,512000.0,2243445.0,-447537493.0,18676702.0,0.038141823348865206,-0.9139673589052285,-0.944050743451403,0.0,-1.0417321504725863,-33.339640625,0.027413833555838714,True,High Risk
0000950170-24-017990,36270,M&T BANK CORP,US,NY,BUFFALO,2024-02-21 16:38:00.0,10-K,20231231.0,2023.0,FY,,,,,56000000.0,2455000000.0,-691000000.0,2067000000.0,85000000.0,-459000000.0,30207000000.0,1.5054466230936818,-0.022875492435528187,,,-66.81045751633987,-0.33430091920657956,0.06842784784983613,True,High Risk
0000950170-24-018005,1481582,RYERSON HOLDING CORP,US,IL,CHICAGO,2024-02-21 16:44:00.0,10-K,20231231.0,2023.0,FY,463400000.0,,,411600000.0,8500000.0,501200000.0,391000000.0,466400000.0,9100000.0,885100000.0,2334300000.0,0.4417579934470681,0.1675020348712676,0.20899032551178578,,1.6373291153541973,0.8383361921097771,0.19980293878250438,True,High Risk
0000950170-24-018007,903129,GENTHERM INC,US,MI,NORTHVILLE,2024-02-21 16:45:00.0,10-K,20231231.0,2023.0,FY,182225000.0,253579000.0,,,,143076000.0,-217000.0,,1198000.0,624379000.0,1239300000.0,-0.00034754532103097637,-0.00017509884612281127,-0.0002052834472483031,1.3915708602003019,0.9848521490953411,,,True,High Risk
0000950170-24-018021,1108109,COMMUNITY HEALTH SYSTEMS INC,US,TN,FRANKLIN,2024-02-21 16:51:00.0,10-K,20231231.0,2023.0,FY,912000000.0,198000000.0,,2185000000.0,85000000.0,210000000.0,230000000.0,2103000000.0,,-1392000000.0,148000000.0,-0.16522988505747127,1.554054054054054,-0.3010471204188482,0.21710526315789475,-1.1063218390804597,0.10936757013789825,14.20945945945946,True,High Risk
0000950170-24-018036,1699838,"CONFLUENT, INC.",US,CA,MOUNTAIN VIEW,2024-02-21 16:56:00.0,10-K,20231231.0,2023.0,FY,6714000.0,178188000.0,16798000.0,,,-103657000.0,-342801000.0,,25620000.0,769477000.0,2460809000.0,-0.44549869586745283,-0.13930418817551463,-0.1396853015062579,26.53976764968722,2.198028011233604,,,True,High Risk
0000950170-24-018046,315852,RANGE RESOURCES CORP,US,TX,FT WORTH,2024-02-21 17:01:00.0,10-K,20231231.0,2023.0,FY,110134000.0,274669000.0,442922000.0,5764970000.0,,977892000.0,411778000.0,2930223000.0,1250000.0,467000.0,7203885000.0,881.7516059957173,0.057160546010937154,0.05804799181702318,2.493952821108831,15424.877944325483,0.1405278710869446,0.4067559379418189,True,High Risk
0000950170-24-018049,1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,CA,AB,CALGARY ALBERTA T2C 1N6 CAN,2024-02-21 17:02:00.0,10-K,20231231.0,2023.0,FY,,15787000.0,5394000.0,9023000.0,,14821000.0,-53668000.0,147593000.0,2306000.0,191347000.0,124317000.0,-0.28047473960919167,-0.43170282423160145,,,-0.35030598859663337,-0.36362158096928715,1.1872310303498315,True,High Risk
0000950170-24-018066,1637873,ACV AUCTIONS INC.,US,NY,BUFFALO,2024-02-21 17:06:00.0,10-K,20231231.0,2023.0,FY,323661000.0,164009000.0,12245000.0,,3600000.0,85290000.0,-75261000.0,58707000.0,2013000.0,-245161000.0,922924000.0,0.3069860214308148,-0.08154625949699,-0.12558926548109928,0.5067308078514248,-4.76456287908762,-1.2819765956359548,0.0636097880215489,True,High Risk
0000950170-24-018069,1675149,ALCOA CORP,US,PA,PITTSBURGH,2024-02-21 17:09:00.0,10-K,20231231.0,2023.0,FY,1757000000.0,656000000.0,,9183000000.0,5000000.0,920000000.0,-651000000.0,3317000000.0,,4251000000.0,14756000000.0,-0.15314043754410728,-0.04411764705882353,-0.050080775444264945,0.373363688104724,2.471183250999765,-0.19626168224299065,0.22478991596638656,True,High Risk
0000950170-24-018093,1484612,"OUTSET MEDICAL, INC.",US,CA,SAN JOSE,2024-02-21 17:16:00.0,10-K,20231231.0,2023.0,FY,5827000.0,28070000.0,,1035456000.0,,-145729000.0,-162956000.0,,1805000.0,328609000.0,400115000.0,-0.4958963388099535,-0.4072729090386514,-0.41329180700401735,4.817230135575768,0.21760207419760264,,,True,High Risk
0000950170-24-018392,1598646,"MINERVA NEUROSCIENCES, INC.",US,MA,WALTHAM,2024-02-22 06:31:00.0,10-K,20231231.0,2023.0,FY,1805320.0,,,346785322.0,,-14800000.0,-30005353.0,,909845.0,368357239.0,55087233.0,-0.08145721007535296,-0.5446879678999307,-0.5631433128161145,,-0.8504516073864915,,,True,High Risk
0000950170-24-018395,1771917,"KARUNA THERAPEUTICS, INC.",US,MA,BOSTON,2024-02-22 06:40:00.0,10-K,20231231.0,2023.0,FY,6783000.0,,41609000.0,2256431000.0,,-385819000.0,-276336000.0,,41148000.0,-497000.0,1336209000.0,556.0080482897384,-0.20680597122156788,-0.20786113706216067,,-2689.549295774648,,,True,High Risk
0000950170-24-018414,1815442,"KYMERA THERAPEUTICS, INC.",US,MA,WATERTOWN,2024-02-22 07:16:00.0,10-K,20231231.0,2023.0,FY,7075000.0,0.0,27502000.0,878884000.0,,-102826000.0,-154808000.0,,1300000.0,5000.0,575759000.0,-30961.6,-0.26887638751630455,-0.27222147976732247,0.0,115150.8,,,True,High Risk
0000950170-24-018447,1658551,"AMYLYX PHARMACEUTICALS, INC.",US,MA,CAMBRIDGE,2024-02-22 08:22:00.0,10-K,20231231.0,2023.0,FY,6257000.0,15306000.0,57724000.0,738177000.0,,11919000.0,-87931000.0,380786000.0,18844000.0,-155845000.0,517454000.0,0.5642208604703391,-0.16993008074147653,-0.17201000788345785,2.4462202333386607,-4.320311848310822,-0.2309197291917245,0.7358837693785342,True,High Risk
0000950170-24-018452,1059142,GREYSTONE HOUSING IMPACT INVESTORS LP,US,NE,OMAHA,2024-02-22 08:47:00.0,10-K,20231231.0,2023.0,FY,,,,,,21127738.0,11577120.0,1710657.0,2000000.0,,1513400702.0,,0.007649738753722344,,,,6.767645413428876,0.0011303397690640162,True,High Risk
0000950170-24-018456,101382,UMB FINANCIAL CORP,US,MO,KANSAS CITY,2024-02-22 09:01:00.0,10-K,20231231.0,2023.0,FY,,,,1125949000.0,8587000.0,472604000.0,431682000.0,202334000.0,0.0,3100419000.0,38512461000.0,0.13923343909323224,0.011208891584466649,,,11.421695583725942,2.133511915940969,0.005253728137498147,True,High Risk
0000950170-24-018525,1334388,OBSIDIAN ENERGY LTD.,CA,AB,CALGARY,2024-02-22 11:25:00.0,40-F,20231231.0,2023.0,FY,,,,,,,,,,,65000000.0,,,,,,,,True,High Risk
0000950170-24-018584,1316835,"BUILDERS FIRSTSOURCE, INC.",US,TX,IRVING,2024-02-22 13:09:00.0,10-K,20231231.0,2023.0,FY,881384000.0,1448139000.0,739009000.0,4257667000.0,335700000.0,3599231000.0,1725416000.0,,31500000.0,1152783000.0,10499452000.0,1.4967396292277038,0.1643339099983504,0.17939320038078332,1.64302846432429,8.107917101483974,,,True,High Risk
0000950170-24-018701,97210,"TERADYNE, INC",US,MA,NORTH READING,2024-02-22 15:34:00.0,10-K,20231231.0,2023.0,FY,180131000.0,491145000.0,,100800000.0,21456000.0,577923000.0,1014589000.0,77406000.0,34186000.0,33516000.0,-1584166000.0,30.271780642081392,-0.6404562400657506,-0.5750670096928124,2.7265989751902784,-48.26596252536102,13.107368937808438,-0.04886230357172165,True,High Risk
0000950170-24-018725,1424182,"BROADSTONE NET LEASE, INC.",US,NY,VICTOR,2024-02-22 16:01:00.0,10-K,20231231.0,2023.0,FY,,,,3419395000.0,5859000.0,255914000.0,102426000.0,407513000.0,1847000.0,3092918000.0,5457609000.0,0.03311629988250578,0.01876755920037511,,,0.7645501755946973,0.25134412889895535,0.0746687789469711,True,High Risk
0000950170-24-018736,1652130,"INTELLIA THERAPEUTICS, INC.",US,MA,CAMBRIDGE,2024-02-22 16:03:00.0,10-K,20231231.0,2023.0,FY,5154000.0,36456000.0,60876000.0,2420223000.0,,-394086000.0,-474186000.0,,82211000.0,1235584000.0,1300977000.0,-0.3837747979902621,-0.36448453738997694,-0.36593423638876604,7.073341094295692,0.05292477079664353,,,True,High Risk
0000950170-24-018748,1762303,"AVITA MEDICAL, INC.",US,CA,VALENCIA,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,7664000.0,,,58000.0,-19090000.0,-26665000.0,160000.0,8384000.0,-127000.0,111640000.0,209.96062992125985,-0.2388480831243282,,,-880.0551181102362,-166.65625,0.0014331780723754925,True,High Risk
0000950170-24-018750,1339605,"H&E EQUIPMENT SERVICES, INC.",US,LA,BATON ROUGE,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,261927000.0,3970000.0,259572000.0,102540000.0,165074000.0,10000000.0,534289000.0,773377000.0,0.19191860584814585,0.13258734097341918,,,0.4474881571583918,0.6211759574493864,0.21344570629848056,True,High Risk
0000950170-24-018751,1365135,WESTERN UNION CO,US,CO,DENVER,2024-02-22 16:06:00.0,10-K,20231231.0,2023.0,FY,,,,995900000.0,144500000.0,510400000.0,805800000.0,5070800000.0,35900000.0,,8198800000.0,,0.09828267551348978,,,,0.15890983671215586,0.618480753280968,True,High Risk
0000950170-24-018760,1464423,PENNYMAC MORTGAGE INVESTMENT TRUST,US,CA,WESTLAKE VILLAGE,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,,,,1923437000.0,,1784471000.0,0.0,213836000.0,,541482000.0,2840841000.0,0.0,0.0,,,4.246418163484659,0.0,0.07527207612112047,True,High Risk
0000950170-24-018765,1005284,UNIVERSAL DISPLAY CORP PA,US,NJ,EWING,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,10933000.0,38105000.0,52080000.0,,14600000.0,191105000.0,203011000.0,360640000.0,6100000.0,2000.0,1532820000.0,101505.5,0.13244281781291997,0.13339426645999342,3.4853196743803165,766409.0,0.5629187000887311,0.2352787672394671,True,High Risk
0000950170-24-018766,1029142,DYNAVAX TECHNOLOGIES CORP,US,CA,EMERYVILLE,2024-02-22 16:11:00.0,10-K,20231231.0,2023.0,FY,3211000.0,1000000.0,47400000.0,1554634000.0,,335528000.0,-6389000.0,,2774000.0,110000.0,985850000.0,-58.08181818181818,-0.006480701932342649,-0.006501879123462432,0.3114294612270321,8961.272727272728,,,True,High Risk
0000950170-24-018768,1575515,"SPROUTS FARMERS MARKET, INC.",US,AZ,PHOENIX,2024-02-22 16:12:00.0,10-K,20231231.0,2023.0,FY,179927000.0,,151306000.0,726345000.0,,371329000.0,261164000.0,,18898000.0,0.0,3070380000.0,,0.08505917834274584,0.09035400333442543,,,,,True,High Risk
0000950170-24-018770,1313275,BRIGHTCOVE INC,US,MA,BOSTON,2024-02-22 16:13:00.0,10-K,20231231.0,2023.0,FY,14422000.0,26004000.0,17566000.0,,2270000.0,25421000.0,-9015000.0,27421000.0,,314825000.0,227813000.0,-0.02863495592789645,-0.039571929608933645,-0.04224639277195383,1.8030786298710304,-0.2763821170491543,-0.32876262718354543,0.12036626531409533,True,High Risk
0000950170-24-018787,1620463,"ATHIRA PHARMA, INC.",US,WA,BOTHELL,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,2501000.0,,8604000.0,439739000.0,,-72469000.0,-117672000.0,0.0,100000.0,439739000.0,160245000.0,-0.26759509618205346,-0.7343255639801554,-0.745968150928086,,-0.635590657185285,,0.0,True,High Risk
0000950170-24-018788,1253176,VAPOTHERM INC,US,NH,EXETER,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,5053000.0,10672000.0,15609000.0,492764000.0,300000.0,-24272000.0,-58193000.0,200000.0,3364000.0,492764000.0,77617000.0,-0.11809507188025099,-0.7497455454346341,-0.8019541370376495,2.112012665743123,-0.8424864641085794,-290.965,0.002576755092312251,True,High Risk
0000950170-24-018791,1596967,MOELIS & CO,US,NY,NEW YORK,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,,,,1412795000.0,,936980000.0,,4212000.0,158189000.0,352141000.0,1216869000.0,,,,,2.455629989123675,,0.0034613421822727013,True,High Risk
0000950170-24-018793,1418121,"APPLE HOSPITALITY REIT, INC.",US,VA,RICHMOND,2024-02-22 16:16:00.0,10-K,20231231.0,2023.0,FY,,,,,,368446000.0,18828000.0,,100000.0,3178395000.0,4772714000.0,0.005923744531438037,0.00394492525636357,,,0.5016113478658254,,,True,High Risk
0000950170-24-018797,1812364,"RELAY THERAPEUTICS, INC.",US,MA,CAMBRIDGE,2024-02-22 16:17:00.0,10-K,20231231.0,2023.0,FY,9211000.0,306000.0,22703000.0,,,-74406000.0,-363872000.0,1381000.0,24922000.0,-404228000.0,1099771000.0,0.9001652532729054,-0.3308616066435649,-0.33365610328638495,0.03322114862664206,-3.720670017910684,-263.4844315713251,0.0012557159626867774,True,High Risk
0000950170-24-018800,1455684,"TPI COMPOSITES, INC",US,AZ,SCOTTSDALE,2024-02-22 16:19:00.0,10-K,20231231.0,2023.0,FY,,181322000.0,,431335000.0,3100000.0,-62272000.0,-201779000.0,,7814000.0,-10845000.0,258268000.0,18.605716920239743,-0.7812775876221599,,,-24.814476717381282,,,True,High Risk
0000950170-24-018804,1701732,ALTAIR ENGINEERING INC.,US,MI,TROY,2024-02-22 16:21:00.0,10-K,20231231.0,2023.0,FY,8995000.0,170279000.0,,50000000.0,30851000.0,61623000.0,-8794000.0,,8000000.0,4000.0,1204738000.0,-2198.5,-0.007299512425108198,-0.007354423149456029,18.93040578098944,301183.5,,,True,High Risk
0000950170-24-018809,730272,REPLIGEN CORP,US,MA,WALTHAM,2024-02-22 16:26:00.0,10-K,20231231.0,2023.0,FY,19563000.0,124161000.0,71120000.0,52100000.0,27100000.0,113918000.0,185959000.0,,,1971203000.0,2524658000.0,0.09433782314657597,0.07365710523960077,0.07423231454296145,6.346725962275724,0.28077016928241283,,,True,High Risk
0000950170-24-018811,1743881,"BRIDGEBIO PHARMA, INC.",US,CA,PALO ALTO,2024-02-22 16:28:00.0,10-K,20231231.0,2023.0,FY,10655000.0,,,1481032000.0,2400000.0,-527720000.0,,,61647000.0,-1354257000.0,546380000.0,,,,,-1.4034537019192073,,,True,High Risk
0000950170-24-018824,1683606,CARS.COM INC.,US,IL,CHICAGO,2024-02-22 16:31:00.0,10-K,20231231.0,2023.0,FY,22259000.0,107930000.0,,,78669000.0,128511000.0,118442000.0,,21431000.0,492108000.0,1172449000.0,0.2406829395173417,0.10102102522156614,0.1029760300472096,4.848825194303428,1.3825034342054996,,,True,High Risk
0000950170-24-018868,732834,"CONTINENTAL RESOURCES, INC",US,OK,OKLAHOMA CITY,2024-02-22 16:52:00.0,10-K,20231231.0,2023.0,FY,,,354537000.0,,,7039690000.0,4024558000.0,100000.0,63200000.0,4847646000.0,22387441000.0,0.8302087239868587,0.1797685586307073,,,3.6182087140851458,40245.58,4.466790107900228e-06,True,High Risk
0000950170-24-018890,79282,"BROWN & BROWN, INC.",US,FL,DAYTONA BEACH,2024-02-22 17:02:00.0,10-K,20231231.0,2023.0,FY,458900000.0,,541500000.0,1027100000.0,,808800000.0,671800000.0,163100000.0,,-9400000.0,295000000.0,-71.46808510638297,2.27728813559322,-4.098840756558878,,-32.38297872340426,4.118945432250153,0.5528813559322034,True,High Risk
0000950170-24-018892,1519401,REGIONAL MANAGEMENT CORP.,US,SC,GREER,2024-02-22 17:02:00.0,10-K,20231231.0,2023.0,FY,,,,112384000.0,3700000.0,249166000.0,15958000.0,551399000.0,11800000.0,349579000.0,1724987000.0,0.045649195174767364,0.009251084211069417,,,3.9344697478967556,0.028940930251959106,0.31965400318958925,True,High Risk
0000950170-24-018917,944695,"HANOVER INSURANCE GROUP, INC.",US,MA,WORCESTER,2024-02-22 17:14:00.0,10-K,20231231.0,2023.0,FY,,,,1913100000.0,,-5600000.0,35300000.0,5993500000.0,22900000.0,3136000000.0,14612600000.0,0.011256377551020408,0.0024157234167773017,,,3.659630102040816,0.005889713856678068,0.41015972516869004,True,High Risk
0000950170-24-018935,1278021,MARKETAXESS HOLDINGS INC,US,NY,NEW YORK,2024-02-22 17:22:00.0,10-K,20231231.0,2023.0,FY,,,,333292000.0,16400000.0,215449000.0,257888000.0,,29190000.0,-24370000.0,2015067000.0,-10.58219121871153,0.12797986369683986,,,-83.6863766926549,,,True,High Risk
0000950170-24-018958,811596,KAISER ALUMINUM CORP,US,CA,FOOTHILL RANCH,2024-02-22 17:59:00.0,10-K,20231231.0,2023.0,FY,252700000.0,297200000.0,,1104700000.0,5300000.0,79400000.0,47200000.0,,10700000.0,-21400000.0,2267400000.0,-2.205607476635514,0.020816794566463792,0.02342780562862957,1.1760981400870598,-106.95327102803738,,,True,High Risk
