adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2020,AvgPrice_2021,Performance,Accumulated Depreciation/Amortization,AvgPrice_2022,AvgPrice_2023,AvgPrice_2024,Performance Flag
0001032220-21-000010,1032220,"MAXIMUS, INC.",US,VA,RESTON,2021-02-04 11:18:00.0,10-Q,20201231.0,2021.0,Q1,,662059000.0,,,6516000.0,87267000.0,64077000.0,,,1241819000.0,2066233000.0,0.0515993071454052,0.031011507414701,,,0.6638761365384166,,,True,High Risk,MMS,69.93371541501976,85.20849206349207,Low Risk,,,,,False
0001033012-21-000037,1033012,FLAGSTAR BANCORP INC,US,MI,TROY,2021-02-26 16:07:00.0,10-K,20201231.0,2020.0,FY,,,,,,-23378000000.0,222000000.0,-30000000.0,15000000.0,2201000000.0,31038000000.0,0.100863243980009,0.0071525227140924,,,13.101771921853702,-7.4,-0.000966557123526,True,High Risk,,,,,,,,,
0001033905-21-000012,1033905,LUMINEX CORP,US,TX,AUSTIN,2021-02-26 11:05:00.0,10-K,20201231.0,2020.0,FY,17983000.0,66963000.0,56365000.0,,11542000.0,50899000.0,18508000.0,90424000.0,9200000.0,517711000.0,825463000.0,0.0357496750117343,0.0224213562570339,0.0229206915341556,3.723683478841128,0.5944474813167965,0.2046801734052906,0.1095433714170108,False,Low Risk,,,,,,,,,
0001034054-21-000003,1034054,SBA COMMUNICATIONS CORP,US,FL,BOCA RATON,2021-02-25 16:36:00.0,10-K,20201231.0,2020.0,FY,31846000.0,74088000.0,63031000.0,,434400000.0,850618000.0,24104000.0,2014645000.0,68890000.0,-4824382000.0,9158018000.0,-0.0049962876074075,0.0026320105507545,0.0026411950158291,2.3264460214783647,-2.89827795560136,0.0119643907487423,0.219987010289781,True,High Risk,SBAC,289.72782608695644,316.1301190476191,Low Risk,,,,,False
0001035002-21-000051,1035002,VALERO ENERGY CORP/TX,US,TX,SAN ANTONIO,2021-02-23 15:43:00.0,10-K,20201231.0,2020.0,FY,10205000000.0,4807000000.0,994000000.0,6814000000.0,,4371000000.0,-1421000000.0,,,18801000000.0,51774000000.0,-0.0755810861124408,-0.0274462085216517,-0.0341841275950828,0.4710436060754532,1.7537896920376577,,,True,High Risk,VLO,58.33707509881423,71.62980158730159,Low Risk,,,,,False
0001035201-21-000003,1035201,CALIFORNIA WATER SERVICE GROUP,US,CA,SAN JOSE,2021-02-25 16:14:00.0,10-K,20201231.0,2020.0,FY,108463000.0,44025000.0,,448632000.0,1100000.0,179019000.0,96831000.0,,6500000.0,699221000.0,3394248000.0,0.1384841130343625,0.0285279684925792,0.0294696701092737,0.4058987857610429,3.854327887749367,,,True,High Risk,CWT,48.70731225296443,59.786746031746034,Low Risk,,,,,False
0001035267-21-000028,1035267,INTUITIVE SURGICAL INC,US,CA,SUNNYVALE,2021-02-09 21:48:00.0,10-K,20201231.0,2020.0,FY,81600000.0,645500000.0,,6445200000.0,49800000.0,1169600000.0,1127900000.0,,398700000.0,-300000.0,11168900000.0,-3759.6666666666665,0.1009857729946548,0.1017290052582684,7.910539215686274,-37230.66666666666,,,True,High Risk,ISRG,209.1339130434783,303.6971031746032,Low Risk,,,,,False
0001035443-21-000044,1035443,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",US,CA,PASADENA,2021-02-01 16:08:00.0,10-K,20201231.0,2020.0,FY,,,,,105400000.0,570339000.0,770959000.0,,80651000.0,11725712000.0,22827878000.0,0.0657494402045692,0.0337726967000612,,,0.946822333688564,,,True,High Risk,ARE,160.47932806324113,188.21571428571428,Low Risk,,,,,False
0001037038-21-000009,1037038,RALPH LAUREN CORP,US,NY,NEW YORK,2021-02-04 08:25:00.0,10-Q,20201231.0,2021.0,Q3,246800000.0,373600000.0,245900000.0,2648800000.0,,748000000.0,-47000000.0,329800000.0,19800000.0,2544100000.0,8172200000.0,-0.0184741165834676,-0.0057512053057928,-0.0059303000479471,1.513776337115073,2.212216500923706,-0.1425106124924196,0.0403563299968184,True,High Risk,RL,83.29146245059287,118.76392857142856,Low Risk,,,,,False
0001037646-21-000008,1037646,METTLER TOLEDO INTERNATIONAL INC/,US,OH,COLUMBUS,2021-02-08 16:31:00.0,10-K,20201231.0,2020.0,FY,185592000.0,593809000.0,196834000.0,805140000.0,15700000.0,565005000.0,561109000.0,3008652000.0,,547280000.0,2814549000.0,1.0252686010817131,0.1993601816845256,0.2134340729041973,3.1995398508556403,4.142795278468061,0.1864984717408327,1.0689641573125923,True,High Risk,MTD,880.1990118577075,1369.196706349206,Low Risk,,,,,False
0001037868-21-000007,1037868,AMETEK INC/,US,PA,BERWYN,2021-02-18 12:24:00.0,10-K,20201231.0,2020.0,FY,377219000.0,,349732000.0,921752000.0,154000000.0,925518000.0,872439000.0,,,4241922000.0,9201399000.0,0.2056706841851406,0.0948159078853117,0.0988691300494776,,1.1691579901752085,,,True,High Risk,AME,95.94454545454546,131.56214285714287,Low Risk,,,,,False
0001037976-21-000009,1037976,JONES LANG LASALLE INC,US,IL,CHICAGO,2021-02-18 16:46:00.0,10-K,20201231.0,2020.0,FY,,1636100000.0,,2023300000.0,148200000.0,604100000.0,402500000.0,3092800000.0,26900000.0,5118100000.0,14316500000.0,0.0786424649772376,0.0281144134390388,,,1.7972294406127274,0.1301409725814795,0.2160304543708308,True,High Risk,JLL,120.42083003952568,211.74996031746036,Low Risk,,,,,False
0001038133-21-000011,1038133,HESKA CORP,US,CO,LOVELAND,2021-02-26 10:31:00.0,10-K,20201231.0,2020.0,FY,6600000.0,31080000.0,18055000.0,,5196000.0,13287000.0,5850000.0,,,287053000.0,399839000.0,0.0203795117974729,0.0146308889327954,0.0148764491823038,4.709090909090909,0.3929100201008176,,,True,High Risk,,,,,,,,,
0001039399-21-000009,1039399,FORMFACTOR INC,US,CA,LIVERMORE,2021-02-22 16:03:00.0,10-K,20201231.0,2020.0,FY,62045000.0,107603000.0,55342000.0,903838000.0,27991000.0,169256000.0,78523000.0,,23830000.0,744084000.0,963217000.0,0.1055297520172453,0.0815216093569777,0.0871343095435721,1.734273511161254,0.2945003521107832,,,True,High Risk,FORM,28.182233201581028,40.71230158730159,Low Risk,,,,,False
0001039684-21-000015,1039684,ONEOK INC /NEW/,US,OK,TULSA,2021-02-23 16:08:00.0,10-K,20201231.0,2020.0,FY,719302000.0,,,,11900000.0,2186719000.0,1151703000.0,12593196000.0,29400000.0,6225951000.0,18231671000.0,0.184984269872988,0.0631704576064366,0.0657651172151523,,1.9283351250274856,0.0914543853680987,0.6907318588625255,True,High Risk,OKE,38.59525691699604,53.72007936507937,Low Risk,,,,,False
0001040971-21-000007,1040971,SL GREEN REALTY CORP,US,NY,NEW YORK,2021-02-26 17:01:00.0,10-K,20201231.0,2020.0,FY,,,,,,441537000.0,371055000.0,1052744000.0,10895459.0,4909763000.0,11707567000.0,0.0755749310099082,0.0316936046575689,,,1.3845482969340883,0.3524646067799959,0.0899199637294409,True,High Risk,SLG,60.76679841897234,74.66964285714286,Low Risk,,,,,False
0001041061-21-000012,1041061,YUM BRANDS INC,US,KY,LOUISVILLE,2021-02-19 18:02:00.0,10-K,20201231.0,2020.0,FY,215000000.0,,,,63000000.0,1305000000.0,332000000.0,5652000000.0,97000000.0,-8000000.0,5852000000.0,-41.5,0.0567327409432672,0.0588965761930104,,-732.5,0.0587402689313517,0.9658236500341764,True,High Risk,YUM,93.27312252964428,119.8011111111111,Low Risk,,,,,False
0001042046-21-000011,1042046,AMERICAN FINANCIAL GROUP INC,US,OH,CINCINNATI,2021-02-25 16:18:00.0,10-K,20201231.0,2020.0,FY,,,,1281000000.0,12000000.0,2183000000.0,732000000.0,7909000000.0,20000000.0,6789000000.0,73566000000.0,0.1078214759169244,0.0099502487562189,,,9.836058329650903,0.09255278796308,0.1075089035695837,True,High Risk,AFG,76.73316205533597,124.33964285714286,Low Risk,,,,,False
0001042776-21-000032,1042776,"PIEDMONT OFFICE REALTY TRUST, INC.",US,GA,ATLANTA,2021-02-17 16:21:00.0,10-K,20201231.0,2020.0,FY,,,,3693996000.0,84534000.0,202869000.0,22609000.0,30618000.0,9700000.0,1817248000.0,3516757000.0,0.0124413398721583,0.0064289343847186,,,0.9352102739967249,0.738421843360115,0.0087063166434302,True,High Risk,PDM,17.082292490118576,18.01003968253968,Low Risk,,,,,False
0001043277-21-000009,1043277,"C. H. ROBINSON WORLDWIDE, INC.",US,MN,EDEN PRAIRIE,2021-02-19 14:14:00.0,10-K,20201231.0,2020.0,FY,984604000.0,,,566022000.0,36225000.0,792896000.0,506421000.0,,20162000.0,1425745000.0,5144258000.0,0.3551974581709913,0.0984439349659367,0.1217459432923988,,2.6081192639637525,,,True,High Risk,CHRW,84.28371541501977,94.61948412698412,Low Risk,,,,,False
0001043509-21-000004,1043509,SONIC AUTOMOTIVE INC,US,NC,CHARLOTTE,2021-02-22 17:34:00.0,10-K,20201231.0,2020.0,FY,135217000.0,,,755904000.0,,143675000.0,-51385000.0,,2300000.0,786760000.0,4071035000.0,-0.0653121663531445,-0.0126220973290575,-0.013055735808922,,4.174430576033352,,,True,High Risk,SAH,32.680039525691704,48.95448412698413,Low Risk,,,,,False
0001043604-21-000013,1043604,JUNIPER NETWORKS INC,US,CA,SUNNYVALE,2021-02-12 16:45:00.0,10-K,20201231.0,2020.0,FY,219500000.0,964100000.0,,,40600000.0,861100000.0,257800000.0,,31400000.0,55600000.0,9378300000.0,4.636690647482014,0.0274889905419958,0.0281477922871991,4.392255125284738,167.6744604316547,,,True,High Risk,JNPR,22.748774703557302,27.70730158730159,Low Risk,,,,,False
0001045309-21-000028,1045309,W R GRACE & CO,US,MD,COLUMBIA,2021-02-25 21:41:00.0,10-K,20201231.0,2020.0,FY,302300000.0,264100000.0,,473200000.0,22100000.0,349600000.0,167600000.0,1729800000.0,8000000.0,231400000.0,3765500000.0,0.7242869490060502,0.0445093613065993,0.0483945483945483,0.8736354614621237,15.272687986171132,0.0968898138513122,0.4593812242730049,True,High Risk,,,,,,,,,
0001045450-21-000020,1045450,EPR PROPERTIES,US,MO,KANSAS CITY,2021-02-25 13:45:00.0,10-K,20201231.0,2020.0,FY,,,,,,65273000.0,-131728000.0,414661000.0,1000000.0,,6704185000.0,,-0.019648622464923,,,,-0.3176763669599986,0.0618510676540101,True,High Risk,EPR,36.791422924901184,48.12333333333333,Low Risk,,,,,False
0001045810-21-000010,1045810,NVIDIA CORP,US,CA,SANTA CLARA,2021-02-26 17:03:00.0,10-K,20210131.0,2020.0,FY,687000000.0,2429000000.0,1725000000.0,,612000000.0,3743000000.0,4332000000.0,,557000000.0,7471000000.0,17315000000.0,0.5798420559496721,0.2501876985272885,0.2605244166466202,3.53566229985444,1.3176281622272787,,,True,High Risk,NVDA,9.89094861660079,19.52257936507937,Low Risk,,,,,False
0001046025-21-000012,1046025,HERITAGE FINANCIAL CORP /WA/,US,WA,OLYMPIA,2021-02-26 16:37:00.0,10-K,20201231.0,2020.0,FY,,,,,3525000.0,90411000.0,46570000.0,,76000.0,820439000.0,6615318000.0,0.0567622943326682,0.0070397220511546,,,7.063144243508658,,,True,High Risk,HFWA,21.38221343873518,25.74079365079365,Low Risk,,,,,False
0001046311-21-000014,1046311,CHOICE HOTELS INTERNATIONAL INC /DE,US,MD,ROCKVILLE,2021-02-26 17:16:00.0,10-K,20201231.0,2020.0,FY,73449000.0,,78920000.0,233921000.0,23600000.0,242896000.0,75387000.0,774072000.0,14990000.0,-258601000.0,1587333000.0,-0.2915185942823113,0.0474928701161004,0.0497970782437756,,-7.138154918194439,0.0973901652559451,0.4876557092935131,True,High Risk,CHH,88.62541501976284,121.6893253968254,Low Risk,,,,,False
0001047127-21-000010,1047127,"AMKOR TECHNOLOGY, INC.",US,AZ,TEMPE,2021-02-19 15:01:00.0,10-K,20201231.0,2020.0,FY,571054000.0,962643000.0,349207000.0,,,663410000.0,338138000.0,,8000000.0,2325699000.0,5022311000.0,0.1453919875271907,0.0673271726900225,0.0759646095473705,1.6857302461763686,1.1594845248675774,,,True,High Risk,AMKR,11.812015810276678,22.905873015873016,Low Risk,,,,,False
0001047340-21-000022,1047340,FRESH DEL MONTE PRODUCE INC,US,FL,CORAL GABLES,2021-02-24 15:46:00.0,10-K,20201231.0,2020.0,FY,,359000000.0,45700000.0,533100000.0,7800000.0,246600000.0,-21900000.0,4202300000.0,7500000.0,1728000000.0,3349900000.0,-0.0126736111111111,-0.0065375085823457,,,0.938599537037037,-0.0052114318349475,1.2544553568763246,True,High Risk,FDP,26.35324110671937,30.00123015873016,Low Risk,,,,,False
0001047469-21-000459,311337,SUNCOR ENERGY INC,CA,AB,CALGARY,2021-02-25 20:22:00.0,40-F,20201231.0,2020.0,FY,,,,,,,,,,,89435000000.0,,,,,,,,True,High Risk,SU,18.35857707509881,21.7436507936508,Low Risk,,,,,False
0001047862-21-000049,1047862,CONSOLIDATED EDISON INC,US,NY,NEW YORK,2021-02-18 16:44:00.0,10-K,20201231.0,2020.0,FY,1164000000.0,1701000000.0,,,102000000.0,2695000000.0,1101000000.0,0.0,7000000.0,18847000000.0,62895000000.0,0.0584177853239242,0.0175053660863343,0.017835447344122,1.461340206185567,2.3371358836950176,,0.0,True,High Risk,ED,78.93256916996047,75.13384920634921,High Risk,,,,,True
0001048268-21-000030,1048268,"IES HOLDINGS, INC.",US,TX,HOUSTON,2021-02-05 08:04:00.0,10-Q,20201231.0,2021.0,Q1,,214948000.0,,,,11021000.0,8502000.0,276043000.0,100000.0,65600000.0,609370000.0,0.1296036585365853,0.013952114478888,,,8.289176829268293,0.0307995493455729,0.4529973579270394,True,High Risk,IESC,27.744584980237157,49.66212301587301,Low Risk,,,,,False
0001048477-21-000008,1048477,BIOMARIN PHARMACEUTICAL INC,US,CA,NOVATO,2021-02-26 15:16:00.0,10-K,20201231.0,2020.0,FY,,448351000.0,,4993407000.0,,20208000.0,859100000.0,,148819000.0,2808663000.0,5848020000.0,0.3058750729439594,0.1469044223514967,,,1.0821365895445627,,,True,High Risk,BMRN,91.51339920948617,80.58575396825397,High Risk,,,,,True
0001048695-21-000009,1048695,"F5 NETWORKS, INC.",US,WA,SEATTLE,2021-02-05 16:47:00.0,10-Q,20201231.0,2021.0,Q1,57542000.0,346670000.0,321398000.0,,,144012000.0,98527000.0,,,,4899339000.0,,0.0201102638539607,0.0203492628873122,6.024642869556151,,,,True,High Risk,FFIV,135.9229841897233,202.9262896825397,Low Risk,,,,,False
0001049521-21-000005,1049521,MERCURY SYSTEMS INC,US,MA,ANDOVER,2021-02-09 16:23:00.0,10-Q,20201231.0,2021.0,Q2,48175000.0,120852000.0,23794000.0,,7643000.0,56376000.0,15676000.0,193913000.0,7270000.0,226743000.0,1949168000.0,0.0691355411192407,0.0080424057854428,0.0082462165825965,2.508604047742605,7.59637563232382,0.0808403768700396,0.0994850110406081,True,High Risk,MRCY,77.36225296442687,61.74944444444445,High Risk,,,,,True
0001049782-21-000014,1049782,BROOKLINE BANCORP INC,US,MA,BOSTON,2021-02-26 14:27:00.0,10-K,20201231.0,2020.0,FY,,,,737178000.0,312000.0,123029000.0,47635000.0,,2500000.0,941778000.0,8942424000.0,0.0505798606465642,0.0053268554476951,,,8.495256843969598,,,True,High Risk,BRKL,11.12415019762846,15.127341269841269,Low Risk,,,,,False
0001050797-21-000014,1050797,COLUMBIA SPORTSWEAR CO,US,OR,PORTLAND,2021-02-25 16:21:00.0,10-K,20201231.0,2020.0,FY,255372000.0,452945000.0,257278000.0,,2500000.0,289569000.0,108013000.0,568228000.0,17778000.0,,2836571000.0,,0.0380787225139085,0.0418460568131321,1.7736674341744592,,0.1900874296937145,0.2003221495249017,True,High Risk,COLM,81.92656126482213,101.06007936507936,Low Risk,,,,,False
0001051470-21-000031,1051470,CROWN CASTLE INTERNATIONAL CORP,US,TX,HOUSTON,2021-02-22 16:21:00.0,10-K,20201231.0,2020.0,FY,230000000.0,431000000.0,,,439000000.0,3055000000.0,,5840000000.0,133000000.0,,38768000000.0,,,,1.873913043478261,,,0.1506397028477094,True,High Risk,CCI,159.42652173913044,181.57293650793653,Low Risk,,,,,False
0001051512-21-000009,1051512,TELEPHONE & DATA SYSTEMS INC /DE/,US,IL,CHICAGO,2021-02-18 16:57:00.0,10-K,20201231.0,2020.0,FY,,1004000000.0,,,26000000.0,1017000000.0,226000000.0,5225000000.0,48000000.0,4653000000.0,12525000000.0,0.0485708145282613,0.0180439121756487,,,1.691811734364926,0.0432535885167464,0.4171656686626746,True,High Risk,TDS,20.0498023715415,21.26059523809524,Low Risk,,,,,False
0001052918-21-000029,1288750,TIMBERLINE RESOURCES CORP,US,ID,COEUR D'ALENE,2021-02-12 14:01:00.0,10-K/A,20200930.0,2020.0,FY,173981.0,0.0,113192.0,,,-1451279.0,-1657283.0,,,14381912.0,16886921.0,-0.1152338437337121,-0.0981400339351383,-0.0991616675462246,0.0,0.1741777449340532,,,True,High Risk,,,,,,,,,
0001052918-21-000038,1288750,TIMBERLINE RESOURCES CORP,US,ID,COEUR D'ALENE,2021-02-16 13:52:00.0,10-Q,20201231.0,2021.0,Q1,173981.0,,39440.0,,,-450354.0,-1584113.0,,,16094836.0,16886921.0,-0.0984236807383436,-0.0938070948516902,-0.0947836227497974,,0.0492136111234684,,,True,High Risk,,,,,,,,,
0001053507-21-000026,1053507,AMERICAN TOWER CORP /MA/,US,MA,BOSTON,2021-02-25 16:15:00.0,10-K,20201231.0,2020.0,FY,148100000.0,511600000.0,1043700000.0,,867200000.0,3748300000.0,1690600000.0,7440100000.0,,5055400000.0,47233500000.0,0.3344146852870198,0.0357923931108217,0.0359049726666864,3.4544226873733965,8.343177592277565,0.2272281286541847,0.157517439952576,True,High Risk,AMT,241.57833992094865,259.3955555555556,Low Risk,,,,,False
0001055160-21-000004,1055160,"MFA FINANCIAL, INC.",US,NY,NEW YORK,2021-02-23 16:59:00.0,10-K,20201231.0,2020.0,FY,,,,,,147881000.0,45817000.0,,8007000.0,3261636000.0,13568170000.0,0.0140472450022013,0.0033768002611995,,,3.1599277172560027,,,True,High Risk,MFA,14.58403162055336,17.611428571428572,Low Risk,,,,,False
0001056288-21-000008,1056288,"FEDERATED HERMES, INC.",US,PA,PITTSBURGH,2021-02-26 16:35:00.0,10-K,20201231.0,2020.0,FY,,64857000.0,,,13800000.0,206282000.0,326364000.0,,4200000.0,761215000.0,1880131000.0,0.4287408944910439,0.17358577673577,,,1.469907976064581,,,True,High Risk,FHI,25.52106719367589,32.164563492063486,Low Risk,,,,,False
0001056903-21-000021,1056903,AMERICAN STATES WATER CO,US,CA,SAN DIMAS,2021-02-22 17:24:00.0,10-K,20201231.0,2020.0,FY,63788000.0,29162000.0,,,654000.0,122170000.0,86425000.0,488243000.0,2463000.0,641673000.0,1791603000.0,0.1346869823103044,0.0482389234668618,0.0500198227240763,0.4571706277042704,1.792081013226363,0.1770122664329033,0.2725174048045242,True,High Risk,AWR,79.66822134387353,84.77968253968254,Low Risk,,,,,False
0001057352-21-000032,1057352,"COSTAR GROUP, INC.",US,DC,WASHINGTON,2021-02-24 16:27:00.0,10-K,20201231.0,2020.0,FY,7640000.0,103949000.0,110305000.0,,62457000.0,335458000.0,314963000.0,,54104000.0,5375359000.0,6915420000.0,0.0585938539174778,0.0455450283569183,0.0455954011274244,13.60589005235602,0.2865038409527624,,,True,High Risk,CSGP,74.4108300395257,85.77309523809524,Low Risk,,,,,False
0001057877-21-000036,1057877,IDACORP INC,US,ID,BOISE,2021-02-18 08:06:00.0,10-K,20201231.0,2020.0,FY,110745000.0,72826000.0,,712258000.0,,491626000.0,237417000.0,,7416000.0,2559980000.0,6382754000.0,0.092741740169845,0.0371966395696904,0.0378534214475776,0.6576007946182671,1.4932827600215626,,,True,High Risk,IDA,93.0096837944664,100.76698412698413,Low Risk,,,,,False
0001058090-21-000010,1058090,CHIPOTLE MEXICAN GRILL INC,US,CA,NEWPORT BEACH,2021-02-09 22:00:00.0,10-K,20201231.0,2020.0,FY,115816000.0,104500000.0,164649000.0,1549909000.0,,621552000.0,355766000.0,1410772000.0,466000.0,1364445000.0,5982896000.0,0.260740447581251,0.0594638449339584,0.0606376596194359,0.9022932928092836,3.384856846556658,0.2521782399990926,0.2358008563077145,True,High Risk,CMG,21.21703557312253,32.3175,Low Risk,,,,,False
0001058290-21-000031,1058290,COGNIZANT TECHNOLOGY SOLUTIONS CORP,US,NJ,TEANECK,2021-02-12 16:04:00.0,10-K,20201231.0,2020.0,FY,239000000.0,3087000000.0,,,152000000.0,2592000000.0,1392000000.0,16652000000.0,51000000.0,10669000000.0,16923000000.0,0.1304714593682631,0.0822549193405424,0.0834332294413809,12.916317991631798,0.5861842721904583,0.0835935623348546,0.9839862908467766,False,Low Risk,CTSH,63.69498023715416,76.4779365079365,Low Risk,,,,,False
0001058623-21-000045,1058623,CUMULUS MEDIA INC,US,GA,ATLANTA,2021-02-23 08:02:00.0,10-K,20201231.0,2020.0,FY,861000.0,242599000.0,,333705000.0,24657000.0,104270000.0,-59719000.0,,5301000.0,389829000.0,1761332000.0,-0.1531928101808742,-0.0339055896333002,-0.0339221719642073,281.7642276422764,3.5182169617960697,,,True,High Risk,CMLS,7.032569169960475,11.209325396825395,Low Risk,,,,,False
0001059556-21-000010,1059556,MOODYS CORP /DE/,US,NY,NEW YORK,2021-02-19 18:40:00.0,10-K,20201231.0,2020.0,FY,39000000.0,1430000000.0,,735000000.0,124000000.0,2146000000.0,1778000000.0,,,1569000000.0,12409000000.0,1.1332058636073932,0.1432831009750987,0.1437348423605497,36.66666666666666,6.908859145952836,,,True,High Risk,MCO,265.7749011857707,345.0335714285714,Low Risk,,,,,False
0001060391-21-000014,1060391,"REPUBLIC SERVICES, INC.",US,AZ,PHOENIX,2021-02-22 21:53:00.0,10-K,20201231.0,2020.0,FY,777900000.0,1091300000.0,,,21100000.0,2242800000.0,967200000.0,12031700000.0,20300000.0,8118200000.0,21617000000.0,0.1191397107733241,0.0447425637229957,0.0464127529499834,1.4028795474996787,1.6627823901850165,0.0803876426440153,0.55658509506407,False,Low Risk,RSG,88.92774703557313,113.70424603174602,Low Risk,,,,,False
0001060736-21-000012,1060736,SEAGEN INC.,US,WA,BOTHELL,2021-02-12 07:49:00.0,10-K,20201231.0,2020.0,FY,52292000.0,324988000.0,310071000.0,4356922000.0,16345000.0,-203536000.0,167095000.0,,,677569000.0,4000906000.0,0.246609570390617,0.041764290388227,0.0423173802250612,6.214870343455978,4.9047949360138965,,,True,High Risk,,,,,,,,,
0001060822-21-000006,1060822,CARTERS INC,US,GA,ATLANTA,2021-02-26 12:28:00.0,10-K,20201231.0,2020.0,FY,183641000.0,,,,3700000.0,356198000.0,109717000.0,,,857416000.0,3392580000.0,0.1279623893186038,0.0323402837958132,0.0341910519333648,,2.9567491159483845,,,True,High Risk,CRI,86.72284584980235,99.3686507936508,Low Risk,,,,,False
0001061894-21-000006,1061894,GILDAN ACTIVEWEAR INC.,CA,QC,MONTREAL,2021-02-26 11:13:00.0,40-F,20201231.0,2020.0,FY,,,,,,,,,,,3211070000.0,,,,,,,,True,High Risk,GIL,20.48691699604743,35.04261904761905,Low Risk,,,,,False
0001062231-21-000013,1062231,AMERICAN AXLE & MANUFACTURING HOLDINGS INC,US,MI,DETROIT,2021-02-12 12:56:00.0,10-K,20201231.0,2020.0,FY,623500000.0,,,1333300000.0,86600000.0,771500000.0,-561300000.0,1808500000.0,,370500000.0,5916300000.0,-1.5149797570850203,-0.0948734851173875,-0.1060497279322853,,14.968421052631578,-0.3103677080453414,0.305680915437013,True,High Risk,AXL,6.971699604743083,9.78452380952381,Low Risk,,,,,False
0001062993-21-001520,1532390,ALKALINE WATER CO INC,US,AZ,SCOTTSDALE,2021-02-16 16:11:00.0,10-Q,20201231.0,2021.0,Q3,5406541.0,4889660.0,1186516.0,,,-8879109.0,-5056188.0,10179695.0,54202.0,11356913.0,15605796.0,-0.4452079539572065,-0.3239942390634864,-0.495740914409925,0.904397099735302,0.37412305615091,-0.4966934667492493,0.6523021959277181,True,High Risk,WTER,0.0861251805928853,0.0937932303174603,Low Risk,,,,,False
