adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Accumulated Depreciation/Amortization,Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2021,AvgPrice_2022,Performance
0000899689-22-000006,899689,VORNADO REALTY TRUST,US,NY,NEW YORK,2022-02-14 16:18:00.0,10-K,20211231.0,2021.0,FY,,,,,,7330000.0,424240000.0,175999000.0,1589210000.0,27698000.0,3067000000.0,17266588000.0,0.0573847407890446,0.0101930387173192,,,4.629797195956961,0.1107462198199105,0.0920396085202241,True,High Risk,VNO,43.62742063492063,32.491394422310755,High Risk
0000899715-22-000036,899715,"TANGER FACTORY OUTLET CENTERS, INC",US,NC,GREENSBORO,2022-02-22 16:41:00.0,10-K,20191231.0,2019.0,FY,,,,,,10700000.0,220452000.0,87855000.0,389991000.0,,341390000.0,2189531000.0,0.2573449720261285,0.0401250313423285,,,5.413576847593661,0.2252744294099094,0.1781162267170458,True,High Risk,SKT,17.198373015873013,16.862470119521916,Low Risk
0000899749-22-000019,899749,HEALTHCARE REALTY TRUST INC,US,TN,NASHVILLE,2022-02-22 06:43:00.0,10-K,20211231.0,2021.0,FY,,14100000.0,,,3972917000.0,33700000.0,232629000.0,39185000.0,470298000.0,1600000.0,1948376000.0,4258919000.0,0.0201116211655245,0.0092006915369839,,,1.1858814725699762,0.0833195123092167,0.1104266129503754,True,High Risk,,,,
0000899923-22-000033,899923,MYRIAD GENETICS INC,US,UT,SALT LAKE CITY,2022-02-25 16:58:00.0,10-K,20211231.0,2021.0,FY,29600000.0,91300000.0,156500000.0,,1226300000.0,59300000.0,60700000.0,4600000.0,,,967800000.0,1320700000.0,0.0047530481504443,0.003483001438631,0.003562853380838,3.08445945945946,0.3646414548460425,,,True,High Risk,MYGN,29.88424603174603,21.978764940239046,High Risk
0000906163-22-000008,906163,NVR INC,US,VA,RESTON,2022-02-16 16:39:00.0,10-K,20211231.0,2021.0,FY,,,,,2378191000.0,,866535000.0,878539000.0,1501139000.0,,7909872000.0,377448000.0,0.1110686746890468,2.3275762489137577,,,-0.9522814022780648,0.585248268148386,3.9770749878128906,True,High Risk,NVR,4931.228650793651,4500.66047808765,High Risk
0000906345-22-000009,906345,CAMDEN PROPERTY TRUST,US,TX,HOUSTON,2022-02-17 13:55:00.0,10-K,20211231.0,2021.0,FY,,,,,5363530000.0,22200000.0,577467000.0,303907000.0,131700000.0,,4197490000.0,679100000.0,0.0724020783849395,0.4475143572375202,,,-0.8382128367190869,2.307570235383447,0.193933146811957,True,High Risk,CPT,135.29968253968252,140.12422310756972,Low Risk
0000907254-22-000014,907254,"SAUL CENTERS, INC.",US,MD,BETHESDA,2022-02-24 16:28:00.0,10-K,20211231.0,2021.0,FY,,,,,,900000.0,78383000.0,51723000.0,63637000.0,1300000.0,405049000.0,22059000.0,0.1276956615125577,2.3447572419420646,,,-0.9455399223303848,0.8127818721812782,2.884854254499297,True,High Risk,BFS,43.527142857142856,46.21386454183267,Low Risk
0000907471-22-000013,907471,META FINANCIAL GROUP INC,US,SD,SIOUX FALLS,2022-02-08 16:17:00.0,10-Q,20211231.0,2022.0,Q1,,,,,,2013000.0,157127000.0,61324000.0,158204000.0,,825515000.0,6690650000.0,0.0742857488961436,0.0091656266580974,,,7.104819415758648,0.3876261030062451,0.0236455351871641,True,High Risk,CASH,50.55519841269841,44.0100796812749,High Risk
0000908255-22-000009,908255,BORGWARNER INC,US,MI,AUBURN HILLS,2022-02-15 15:50:00.0,10-K,20211231.0,2021.0,FY,,,,,,39000000.0,1008000000.0,746000000.0,821000000.0,24000000.0,6948000000.0,16029000000.0,0.1073690270581462,0.046540645080791,,,1.3069948186528495,0.9086479902557856,0.0512196643583504,True,High Risk,BWA,40.711746031746024,34.09876494023904,High Risk
0000908937-22-000007,908937,SIRIUS XM HOLDINGS INC.,US,NY,NEW YORK,2022-02-01 09:10:00.0,10-K,20211231.0,2021.0,FY,,559000000.0,,,,152000000.0,2017000000.0,1314000000.0,,49000000.0,-1143000000.0,10333000000.0,-1.1496062992125984,0.1271653924320139,,,-10.040244969378827,,,True,High Risk,SIRI,62.279761904761905,62.34223107569721,Low Risk
0000909108-22-000019,909108,DIAMOND HILL INVESTMENT GROUP INC,US,OH,COLUMBUS,2022-02-25 16:04:00.0,10-K,20211231.0,2021.0,FY,,,,,,,56966243.0,38660545.0,,87667.0,80434049.0,15879492.0,0.4806489972921791,2.4346210193625843,,,-0.8025774880486248,,,True,High Risk,DHIL,175.290753968254,179.426812749004,Low Risk
0000910406-22-000015,910406,HAIN CELESTIAL GROUP INC,US,NY,LAKE SUCCESS,2022-02-03 16:32:00.0,10-Q,20211231.0,2022.0,Q2,171947000.0,163672000.0,117957000.0,,,2049000.0,68031000.0,30889000.0,,8190000.0,1096000.0,2485369000.0,28.18339416058394,0.012428335591214,0.0133520818942674,0.9518747055778816,2266.6724452554745,,,True,High Risk,HAIN,41.49962301587301,25.9603984063745,High Risk
0000910521-22-000007,910521,DECKERS OUTDOOR CORP,US,CA,GOLETA,2022-02-07 11:24:00.0,10-Q,20211231.0,2022.0,Q3,,334541000.0,,,,,522262000.0,101554000.0,,,208763000.0,168365000.0,0.4864559332831967,0.6031776200516734,,,-0.1935113022901567,,,True,High Risk,DECK,60.80325396825396,51.489322709163346,High Risk
0000911177-22-000009,911177,CASELLA WASTE SYSTEMS INC,US,VT,RUTLAND,2022-02-18 16:41:00.0,10-K,20211231.0,2021.0,FY,63086000.0,74198000.0,,,652045000.0,7218000.0,182737000.0,41100000.0,372041000.0,254000.0,362142000.0,90660000.0,0.1134913928790364,0.4533421575115817,1.490534561543483,1.1761405066100243,-0.7496562122040525,0.1104716953239024,4.103695124641518,False,Low Risk,CWST,70.41369047619048,79.0800796812749,Low Risk
0000912093-22-000014,912093,VIAVI SOLUTIONS INC.,US,CA,SAN JOSE,2022-02-07 16:24:00.0,10-Q,20211231.0,2022.0,Q2,63200000.0,256500000.0,24800000.0,,70354300000.0,16600000.0,132600000.0,-20200000.0,,26900000.0,774800000.0,1961400000.0,-0.0260712441920495,-0.0102987661874171,-0.010641660520493,4.0585443037974684,1.531491997934951,,,True,High Risk,VIAV,16.31779761904762,14.288227091633468,High Risk
0000912242-22-000003,912242,MACERICH CO,US,CA,SANTA MONICA,2022-02-25 12:11:00.0,10-K,20211231.0,2021.0,FY,,,,,4603378000.0,11233000.0,286368000.0,14263000.0,172119000.0,18066000.0,3046867000.0,2857757000.0,0.0046812020347458,0.0049909771894531,,,-0.0620670347606246,0.0828670861438888,0.0602287038401095,True,High Risk,MAC,16.0515873015873,12.253027888446216,High Risk
0000912562-22-000009,912562,"GIBRALTAR INDUSTRIES, INC.",US,NY,BUFFALO,2022-02-23 17:01:00.0,10-K,20211231.0,2021.0,FY,134738000.0,236444000.0,67993000.0,,,9663000.0,89104000.0,65091000.0,461630000.0,,-5391000.0,1212494000.0,-12.0740122426266,0.0536835646197012,0.0603949316914032,1.7548427318202735,-225.91077722129475,0.1410025344973247,0.3807276572090253,True,High Risk,ROCK,79.27349206349206,46.012908366533864,High Risk
0000912593-22-000039,912593,SUN COMMUNITIES INC,US,MI,SOUTHFIELD,2022-02-22 14:31:00.0,10-K,20211231.0,2021.0,FY,,,,,,15730000.0,753572000.0,,1264037000.0,17500000.0,5525276000.0,3646957000.0,,,,,-0.3399502576884847,,0.3466004671840112,True,High Risk,SUI,176.21626984126985,161.9665737051793,High Risk
0000913142-22-000007,913142,BELDEN INC.,US,MO,ST. LOUIS,2022-02-15 14:44:00.0,10-K,20211231.0,2021.0,FY,384223000.0,,276641000.0,,823605000.0,64395000.0,173364000.0,2919000.0,2131278000.0,,955287000.0,1215329000.0,0.003055626214949,0.0024018187667701,0.0035121873744143,,0.2722134813935498,0.0013696007747464,1.7536634113067326,True,High Risk,BDC,52.764722222222225,61.877768924302785,Low Risk
0000913760-22-000029,913760,STONEX GROUP INC.,US,NY,NEW YORK,2022-02-07 17:25:00.0,10-Q,20211231.0,2022.0,Q1,,,,,,3700000.0,-118800000.0,19500000.0,884600000.0,,761300000.0,579500000.0,0.0256140811769341,0.0336496980155306,,,-0.2388020491264941,0.0220438616323762,1.52648835202761,True,High Risk,SNEX,28.671825396825398,36.01561752988048,Low Risk
0000914025-22-000010,914025,PLANTRONICS INC /CA/,US,CA,SANTA CRUZ,2022-02-08 16:07:00.0,10-Q,20211231.0,2022.0,Q3,160529000.0,267464000.0,328551000.0,,1556272000.0,27800000.0,-52000.0,-11164000.0,,,-869496000.0,2664269000.0,0.0128396220339139,-0.0041902675743327,-0.0044589294415554,1.6661413202598907,-4.0641532565992255,,,True,High Risk,,,,
0000914208-22-000319,914208,INVESCO LTD.,US,GA,ATLANTA,2022-02-18 07:12:00.0,10-K,20211231.0,2021.0,FY,,,,,7688000000.0,52700000.0,1230300000.0,-1600000.0,,,15495800000.0,36504100000.0,-0.0001032537848965,-4.383069299065036e-05,,,1.355741555776404,,,True,High Risk,IVZ,24.773650793650795,18.744701195219125,High Risk
0000914475-22-000013,914475,NEUROCRINE BIOSCIENCES INC,US,CA,SAN DIEGO,2022-02-11 17:11:00.0,10-K,20211231.0,2021.0,FY,,185500000.0,,,2011400000.0,,228500000.0,407300000.0,,33700000.0,1800000.0,1734700000.0,226.27777777777777,0.2347956418977344,,,962.7222222222222,,,True,High Risk,NBIX,96.6965873015873,99.00215139442231,Low Risk
0000915389-22-000010,915389,EASTMAN CHEMICAL CO,US,TN,KINGSPORT,2022-02-24 17:59:00.0,10-K,20211231.0,2021.0,FY,,1091000000.0,,,,108000000.0,1455000000.0,0.0,9273000000.0,9000000.0,5704000000.0,4345000000.0,0.0,0.0,,,-0.2382538569424964,0.0,2.134177215189873,True,High Risk,EMN,112.56321428571428,97.65211155378486,High Risk
0000915912-22-000005,915912,AVALONBAY COMMUNITIES INC,US,VA,ARLINGTON,2022-02-25 17:00:00.0,10-K,20211231.0,2021.0,FY,,,,,,,1321804000.0,,28777000.0,1981000.0,590271000.0,19902016000.0,,,,,32.716743665197846,,0.0014459339194582,True,High Risk,AVB,209.90555555555554,208.01509960159362,Low Risk
0000915913-22-000027,915913,ALBEMARLE CORP,US,NC,CHARLOTTE,2022-02-18 17:49:00.0,10-K,20211231.0,2021.0,FY,483221000.0,530838000.0,763293000.0,,2920007000.0,25300000.0,344257000.0,76323000.0,743834000.0,,4268227000.0,6570791000.0,0.0178816637446883,0.0116154965208907,0.012537514969027,1.0985408332833215,0.5394661530420009,0.102607571044077,0.1132031135977388,False,Low Risk,ALB,196.27662698412698,239.01896414342627,Low Risk
0000916365-22-000049,916365,TRACTOR SUPPLY CO /DE/,US,TN,BRENTWOOD,2022-02-17 16:11:00.0,10-K,20211231.0,2021.0,FY,1155630000.0,,474412000.0,,1210512000.0,,1138720000.0,748958000.0,8351931000.0,,-3356953000.0,7049116000.0,-0.2231064897244614,0.1062484998118913,0.1270823414189836,,-3.099855434377544,0.0896748308864141,1.184819628447028,True,High Risk,TSCO,37.846468253968254,41.55099601593625,Low Risk
0000917273-22-000010,917273,RAMBUS INC,US,CA,SAN JOSE,2022-02-28 09:03:00.0,10-K,20211231.0,2021.0,FY,11279000.0,27903000.0,,,1270426000.0,17467000.0,128535000.0,-85964000.0,,1500000.0,112000.0,1232646000.0,-767.5357142857143,-0.069739406123088,-0.0703834310244177,2.473889529213583,11004.767857142857,,,True,High Risk,RMBS,22.3289880952381,27.809721115537847,Low Risk
0000917520-22-000010,917520,INTEGRA LIFESCIENCES HOLDINGS CORP,US,NJ,PRINCETON,2022-02-24 16:07:00.0,10-K,20211231.0,2021.0,FY,,231831000.0,94194000.0,,1290909000.0,16914000.0,231433000.0,169075000.0,1466800000.0,344000.0,1416736000.0,3782383000.0,0.1193412181239129,0.0447006556448672,,,1.6697867492602716,0.1152679301881647,0.3877978512488026,True,High Risk,IART,69.20394841269841,56.93747011952191,High Risk
0000918965-22-000005,918965,"SCANSOURCE, INC.",US,SC,GREENVILLE,2022-02-08 16:20:00.0,10-Q,20211231.0,2022.0,Q2,653190000.0,568984000.0,,,,9716000.0,,-14194000.0,,,768525000.0,775704000.0,-0.018469145440942,-0.0182982168456009,-0.1158561470525817,0.8710849829299285,0.0093412706157899,,,True,High Risk,SCSC,31.204960317460316,31.97239043824701,Low Risk
0000920112-22-000054,920112,HEARTLAND FINANCIAL USA INC,US,IA,DUBUQUE,2022-02-24 15:19:00.0,10-K,20211231.0,2021.0,FY,,,,,1062083000.0,11972000.0,326037000.0,137938000.0,165385000.0,8500000.0,-5752000.0,17908339000.0,-23.98087621696801,0.0077024452128139,,,-3114.410813630041,0.8340417812981831,0.0092350831643292,True,High Risk,,,,
0000920148-22-000015,920148,LABORATORY CORP OF AMERICA HOLDINGS,US,NC,BURLINGTON,2022-02-25 14:26:00.0,10-K,20211231.0,2021.0,FY,621300000.0,2479800000.0,1404100000.0,,110300000.0,369600000.0,2135300000.0,2377300000.0,13978500000.0,,10273400000.0,20071700000.0,0.2314034302178441,0.1184403911975567,0.1222237074815942,3.9913085465958473,0.953754355909436,0.1700683192044926,0.6964283045282662,False,Low Risk,LH,232.40646825396826,211.9947011952191,High Risk
0000920371-22-000056,920371,"SIMPSON MANUFACTURING CO., INC.",US,CA,PLEASANTON,2022-02-25 20:06:00.0,10-K,20211231.0,2021.0,FY,57215000.0,231021000.0,145790000.0,,294330000.0,1186000.0,151295000.0,187000000.0,,15036000.0,442000.0,1232569000.0,423.0769230769231,0.1517156443168698,0.1591010027617211,4.037769815607796,2787.6176470588234,,,True,High Risk,SSD,110.60579365079364,101.52370517928289,High Risk
0000920522-22-000019,920522,"ESSEX PROPERTY TRUST, INC.",US,CA,SAN MATEO,2022-02-25 16:35:00.0,10-K,20211231.0,2021.0,FY,,,,,,,905259000.0,,1495748000.0,11400000.0,6000410000.0,4881876000.0,,,,,-0.1864095953443181,,0.3063879541389416,True,High Risk,ESS,305.104880952381,281.122828685259,High Risk
0000921082-22-000006,921082,"HIGHWOODS PROPERTIES, INC.",US,NC,RALEIGH,2022-02-08 16:05:00.0,10-K,20211231.0,2021.0,FY,,,,,,38173000.0,365797000.0,,162115000.0,,2336124000.0,285781000.0,,,,,-0.8776687367622609,,0.567270042445089,True,High Risk,HIW,44.229325396825395,35.877131474103585,High Risk
0000921638-22-000059,921638,SSR MINING INC.,US,CO,DENVER,2022-02-22 19:08:00.0,10-K,20211231.0,2021.0,FY,42923000.0,86124000.0,44503000.0,,,,307098000.0,102776000.0,,5018000.0,3537856000.0,622902000.0,0.0290503627055482,0.1649954567492157,0.1772064160943758,2.006476714115975,-0.823932347726985,,,True,High Risk,SSRM,16.528174603174605,17.267171314741034,Low Risk
0000921738-22-000011,921738,PENN NATIONAL GAMING INC,US,PA,WYOMISSING,2022-02-28 16:32:00.0,10-K,20211231.0,2021.0,FY,53300000.0,96400000.0,575100000.0,,,24700000.0,338800000.0,420800000.0,3900000.0,14500000.0,2656200000.0,1224600000.0,0.1584218055869287,0.3436224073166748,0.3592589430547255,1.808630393996248,-0.5389654393494466,107.8974358974359,0.0031847133757961,False,Low Risk,PENN,82.40527777777777,36.00454183266932,Potential Bankruptcy
0000921825-22-000011,921825,FIRST INDUSTRIAL REALTY TRUST INC,US,IL,CHICAGO,2022-02-17 18:47:00.0,10-K,20211231.0,2021.0,FY,,,,,,4498000.0,241081000.0,277038000.0,476290000.0,12931000.0,2194812000.0,4188333000.0,0.1262240228320238,0.066145170405505,,,0.9082878169064138,0.5816582334292133,0.113718274072286,True,High Risk,FR,52.12511904761905,53.1903187250996,Low Risk
0000922224-22-000005,922224,PPL CORP,US,PA,ALLENTOWN,2022-02-18 12:07:00.0,10-K,20211231.0,2021.0,FY,745000000.0,603000000.0,,,3753000000.0,15000000.0,553000000.0,-275000000.0,2358000000.0,12000000.0,617000000.0,13302000000.0,-0.4457050243111831,-0.0206735829198616,-0.021900135382655,0.8093959731543624,20.559157212317665,-0.1166242578456318,0.1772665764546684,True,High Risk,PPL,28.656904761904762,28.258725099601595,Low Risk
0000922621-22-000013,922621,ERIE INDEMNITY CO,US,PA,ERIE,2022-02-24 16:30:00.0,10-K,20211231.0,2021.0,FY,,479123000.0,,,16487000.0,,364527000.0,293304000.0,,5400000.0,1133253000.0,2242057000.0,0.2588159925453539,0.1308191540179397,,,0.9784258237127984,,,True,High Risk,ERIE,207.30555555555554,205.6015139442231,Low Risk
0000924805-22-000012,924805,FREEDOM HOLDING CORP.,US,UT,SALT LAKE CITY,2022-02-09 16:32:00.0,10-Q,20211231.0,2022.0,Q3,129409000.0,,73000.0,,,,698954000.0,51229000.0,145684000.0,,592334000.0,2018645000.0,0.0864866781241664,0.0253779143930706,0.027116252283992,,2.407950581935192,0.3516446555558606,0.0721692026086805,True,High Risk,FRHC,59.13837301587302,54.867649402390434,High Risk
0000926326-22-000007,926326,"OMNICELL, INC",US,CA,MOUNTAIN VIEW,2022-02-25 16:10:00.0,10-K,20211231.0,2021.0,FY,71513000.0,,80311000.0,,,26500000.0,231809000.0,77849000.0,,53160000.0,50000.0,1824504000.0,1556.98,0.0426685828038743,0.0444092411198916,,36489.08,,,True,High Risk,OMCL,148.81281746031746,105.81258964143427,High Risk
0000927066-22-000012,927066,DAVITA INC.,US,CO,DENVER,2022-02-11 16:08:00.0,10-K,20211231.0,2021.0,FY,434253000.0,1957583000.0,,,597073000.0,12860000.0,1979028000.0,978450000.0,957898000.0,,755508000.0,299953000.0,1.295088867358122,3.262011048397582,-7.285554728220402,4.507932011983797,-0.6029783933459342,1.0214553115258618,3.193493647338083,True,High Risk,DVA,115.59063492063493,94.58609561752988,High Risk
0000927628-22-000106,927628,CAPITAL ONE FINANCIAL CORP,US,VA,MCLEAN,2022-02-25 16:21:00.0,10-K,20211231.0,2021.0,FY,,,,,,60000000.0,16639000000.0,5546000000.0,7704000000.0,33000000.0,-24470000000.0,0.0,-0.226644871270944,,,,-1.0,0.7198857736240913,,True,High Risk,COF,146.91238095238094,118.04119521912352,High Risk
0000927653-22-000017,927653,MCKESSON CORP,US,TX,IRVING,2022-02-02 17:41:00.0,10-Q,20211231.0,2022.0,Q3,38975000000.0,,3987000000.0,,,80000000.0,1547000000.0,-7000000.0,,,-1274000000.0,65015000000.0,0.0054945054945054,-0.000107667461355,-0.000268817204301,,-52.03218210361067,,,True,High Risk,MCK,198.9988888888889,328.3337848605578,Low Risk
0000928022-22-000027,928022,CALLON PETROLEUM CO,US,TX,HOUSTON,2022-02-24 16:11:00.0,10-K,20211231.0,2021.0,FY,,232436000.0,341519000.0,,4012358000.0,,559775000.0,67928000.0,,11082000.0,398000.0,5547503000.0,170.67336683417085,0.012244788330894,,,13937.449748743718,,,True,High Risk,,,,
0000929008-22-000009,929008,WESCO INTERNATIONAL INC,US,PA,PITTSBURGH,2022-02-25 16:33:00.0,10-K,20211231.0,2021.0,FY,1707329000.0,2466903000.0,,,1039347000.0,32000000.0,224367000.0,465382000.0,,13600000.0,3343722000.0,12617699000.0,0.1391808290282505,0.0368832700795921,0.0426550153661149,1.4448902349810728,2.773549057008926,,,True,High Risk,WCC,105.70051587301587,124.89282868525898,Low Risk
0000929351-22-000006,929351,LIONS GATE ENTERTAINMENT CORP /CN/,US,CA,SANTA MONICA,2022-02-03 16:14:00.0,10-Q,20211231.0,2022.0,Q3,,383700000.0,,,,,159300000.0,-13900000.0,14700000.0,2100000.0,2793000000.0,4615400000.0,-0.0049767275331185,-0.0030116566278112,,,0.6524883637665593,-0.9455782312925172,0.0031849893833687,True,High Risk,STRZ,,,
0000929545-22-000004,929545,"CONDOR HOSPITALITY TRUST, INC.",US,NE,NORFOLK,2022-02-04 17:05:00.0,10-K,20211231.0,2021.0,FY,,297000.0,,,,,9252000.0,-5048000.0,,,76239000.0,275193000.0,-0.0662128307034457,-0.0183434898416747,,,2.6096092551056547,,,True,High Risk,,,,
0000930420-22-000027,930420,KFORCE INC,US,FL,TAMPA,2022-02-25 16:13:00.0,10-K,20211231.0,2021.0,FY,40241000.0,228373000.0,15356000.0,,,,109159000.0,56039000.0,,11600000.0,-677391000.0,479049000.0,-0.0827277008404304,0.1169796826629426,0.1277073344150517,5.675132327725454,-1.7071971726816566,,,True,High Risk,KFRC,60.05674603174603,64.18350597609562,Low Risk
0000931148-22-000027,931148,GRAFTECH INTERNATIONAL LTD,US,OH,BROOKLYN HEIGHTS,2022-02-22 16:51:00.0,10-K,20211231.0,2021.0,FY,117112000.0,,,,,10700000.0,805316000.0,744602000.0,,,-7444000.0,1432712000.0,-100.02713594841484,0.5197150578762515,0.565979020979021,,-193.4653412144009,,,True,High Risk,EAF,11.655714285714286,7.55788844621514,High Risk
0000933036-22-000046,933036,RENT A CENTER INC DE,US,TX,PLANO,2022-02-25 19:41:00.0,10-K,20211231.0,2021.0,FY,,,,,886902000.0,1070000.0,236502000.0,134940000.0,2037849000.0,,513276000.0,41669000.0,0.2628994926706099,3.238378650795556,,,-0.9188175562465418,0.0662168786794311,48.90563728431208,True,High Risk,UPBD,54.8331746031746,26.80143426294821,Potential Bankruptcy
0000933136-22-000008,933136,MR. COOPER GROUP INC.,US,TX,COPPELL,2022-02-17 07:38:00.0,10-K,20211231.0,2021.0,FY,,,,,1116000000.0,31000000.0,702000000.0,1454000000.0,432000000.0,22000000.0,2503000000.0,4313000000.0,0.5809029165001998,0.3371203338743334,,,0.7231322413104275,3.365740740740741,0.1001623000231857,True,High Risk,COOP,36.25801587301587,43.07657370517928,Low Risk
0000934612-22-000005,934612,"BURLINGTON NORTHERN SANTA FE, LLC",US,TX,FT WORTH,2022-02-28 08:05:00.0,10-K,20211231.0,2021.0,FY,310000000.0,1316000000.0,,,,,8187000000.0,5481000000.0,,,43720000000.0,88660000000.0,0.1253659652333028,0.0618204376268892,0.0620373514431239,4.245161290322581,1.0279048490393412,,,True,High Risk,,,,
0000935036-22-000010,935036,"ACI WORLDWIDE, INC.",US,FL,NAPLES,2022-02-24 15:56:00.0,10-K,20211231.0,2021.0,FY,41223000.0,160787000.0,,,688313000.0,37000000.0,-21407000.0,72660000.0,,,1003490000.0,3158741000.0,0.0724072985281368,0.0230028356234335,0.0233070025578039,3.900419668631589,2.147755333884742,,,True,High Risk,ACIW,35.89087301587302,26.62772908366534,High Risk
0000935494-22-000007,935494,NATIONAL INSTRUMENTS CORP,US,TX,AUSTIN,2022-02-22 09:57:00.0,10-K,20211231.0,2021.0,FY,,341275000.0,,,,48000000.0,224405000.0,143659000.0,,,-23179000.0,1884488000.0,-6.197808361016437,0.0762323771761879,,,-82.30152293023858,,,True,High Risk,,,,
0000936340-22-000077,936340,DTE ENERGY CO,US,MI,DETROIT,2022-02-10 10:58:00.0,10-K,20211231.0,2021.0,FY,1000000000.0,1695000000.0,,,,16000000.0,2316000000.0,340000000.0,,45000000.0,8705000000.0,4779000000.0,0.0390580126364158,0.0711445909186022,0.0899708917703096,1.695,-0.4510051694428489,,,True,High Risk,DTE,113.46960317460318,123.73597609561753,Low Risk
0000937098-22-000048,937098,"TRINET GROUP, INC.",US,CA,DUBLIN,2022-02-14 16:30:00.0,10-K,20211231.0,2021.0,FY,,18000000.0,,,,5000000.0,471000000.0,212000000.0,,50000000.0,-144000000.0,3043000000.0,-1.4722222222222223,0.0696680906999671,,,-22.131944444444443,,,True,High Risk,TNET,86.01265873015873,80.53581673306772,High Risk
