adsh,cik,name,countryba,stprba,cityba,accepted,form,period,fy,fp,Accounts Payable (Current),Accounts Receivable (Current),Accrued Liabilities (Current),Additional Paid-in Capital,Amortization of Intangibles,Cash From Ops,Net Income,Revenue,Share-based Compensation Expense,Shareholder Equity,Total Assets,ROE,ROA,ROI,Current Ratio,Debt to Equity,Profit Margin,Asset Turnover,Risk Flag,Risk Category,Ticker,AvgPrice_2024,AvgPrice_2025,Performance
0000707179-25-000005,707179,OLD NATIONAL BANCORP /IN/,US,IN,EVANSVILLE,2025-02-19 14:19:00.0,10-K,20241231.0,2024.0,FY,,,,4159924000.0,25857000.0,814425000.0,428287000.0,1738000.0,28700000.0,3012018000.0,49089836000.0,0.1421927093397184,0.008724555527136,,,15.297988923040965,246.4252013808976,3.540447761935892e-05,True,High Risk,ONB,18.201190476190476,21.72530612244898,Low Risk
0000708955-25-000012,708955,FIRST FINANCIAL BANCORP /OH/,US,OH,CINCINNATI,2025-02-20 16:14:00.0,10-K,20241231.0,2024.0,FY,,,,,11185000.0,200846000.0,217612000.0,171794000.0,,2258942000.0,17532900000.0,0.0963335933370578,0.0124116375499774,,,6.761553860169938,1.2667031444637182,0.0097983790473909,True,High Risk,FFBC,24.21734126984127,25.5130612244898,Low Risk
0000709283-25-000003,709283,QUANTUM CORP /DE/,US,CA,SAN JOSE,2025-02-12 17:07:00.0,10-Q,20241231.0,2025.0,Q3,26087000.0,67788000.0,13986000.0,708027000.0,800000.0,-20727000.0,-9869000.0,,,-84369000.0,187615000.0,0.1169742440943948,-0.0526024038589665,-0.0610977663315338,2.598535669107218,-3.223743318043357,,,True,High Risk,QMCO,9.698690476190476,17.756020408163266,Low Risk
0000712515-25-000015,712515,ELECTRONIC ARTS INC.,US,CA,REDWOOD CITY,2025-02-05 16:22:00.0,10-Q,20241231.0,2025.0,Q3,110000000.0,565000000.0,,0.0,21000000.0,1735000000.0,290000000.0,1945000000.0,151000000.0,7293000000.0,13420000000.0,0.0397641574112162,0.0216095380029806,0.0217881292261457,5.136363636363637,0.8401206636500754,0.1491002570694087,0.1449329359165424,False,Low Risk,EA,142.0736111111111,139.42377551020408,High Risk
0000712534-25-000058,712534,FIRST MERCHANTS CORP,US,IN,MUNCIE,2025-02-24 12:08:00.0,10-K,20241231.0,2024.0,FY,,,,,8275000.0,284289000.0,222089000.0,,4652000.0,1912571000.0,18405887000.0,0.116120656435761,0.0120661938215745,,,8.623635932992814,,,True,High Risk,FRME,36.34472222222222,39.82510204081633,Low Risk
0000713676-25-000027,713676,"PNC FINANCIAL SERVICES GROUP, INC.",US,PA,PITTSBURGH,2025-02-21 12:21:00.0,10-K,20241231.0,2024.0,FY,,,,,,9083000000.0,330000000.0,21120000000.0,,51105000000.0,561580000000.0,0.0064572938068682,0.0005876277645215,,,9.988748654730458,0.015625,0.0376081769293778,True,High Risk,PNC,169.69488095238094,179.08346938775514,Low Risk
0000714310-25-000068,714310,VALLEY NATIONAL BANCORP,US,NY,NEW YORK,2025-02-27 18:01:00.0,10-K,20241231.0,2024.0,FY,,,,4989989000.0,37825000.0,1428479000.0,568851000.0,,,5084066000.0,60934974000.0,0.1118889880658512,0.0093353777421813,,,10.985480518938974,,,True,High Risk,VLY,8.50952380952381,9.130408163265304,Low Risk
0000715072-25-000054,715072,RENASANT CORP,US,MS,TUPELO,2025-02-26 13:37:00.0,10-K,20241231.0,2024.0,FY,,,,,5122000.0,574045000.0,166068000.0,,,2209853000.0,16988176000.0,0.0751488899940403,0.0097755050336186,,,6.68746880448609,,,True,High Risk,RNST,32.41277777777778,34.5769387755102,Low Risk
0000715787-25-000006,715787,INTERFACE INC,US,GA,ATLANTA,2025-02-26 16:32:00.0,10-K,20241231.0,2024.0,FY,62912000.0,163386000.0,130890000.0,252909000.0,5038000.0,43061000.0,19560000.0,,8527000.0,363398000.0,1230095000.0,0.0538252824726608,0.0159012108820863,0.0167582975420306,2.5970562054933874,2.3849801044584726,,,True,High Risk,TILE,17.450952380952383,20.86948979591837,Low Risk
0000716643-25-000010,716643,REGIS CORP,US,MN,MINNEAPOLIS,2025-02-12 06:02:00.0,10-Q,20241231.0,2025.0,Q2,12747000.0,9434000.0,21644000.0,,,-6853000.0,997000.0,51053000.0,300000.0,,530496000.0,,0.0018793732657739,0.0019256435067957,0.740095708794226,,0.0195287250504377,0.09623635239474,True,High Risk,RGS,16.030649603174602,20.596836734693877,Low Risk
0000717423-25-000006,717423,MURPHY OIL CORP,US,TX,HOUSTON,2025-02-27 06:21:00.0,10-K,20241231.0,2024.0,FY,446891000.0,343992000.0,,,,,965047000.0,3932662000.0,74587000.0,5362794000.0,10309000000.0,0.1799522786070097,0.0936120865263362,0.097854018851343,0.7697447476006454,0.9223188509571688,0.2453928153500097,0.3814785139198758,True,High Risk,MUR,38.41849206349206,25.738775510204082,High Risk
0000719733-25-000011,719733,KEY TRONIC CORP,US,WA,SPOKANE,2025-02-07 16:01:00.0,10-Q,20241231.0,2025.0,Q2,79394000.0,,,,,9080000.0,1084000.0,147847000.0,52000.0,130617000.0,355343000.0,0.0082990728618786,0.0030505736710727,0.0039282621064037,,1.7204958006997555,0.007331903927709,0.4160684184013756,True,High Risk,KTCC,4.664285714285715,3.001938775510204,High Risk
0000720005-25-000025,720005,RAYMOND JAMES FINANCIAL INC,US,FL,ST PETERSBURG,2025-02-07 16:10:00.0,10-Q,20241231.0,2025.0,Q1,,,,3251000000.0,,543000000.0,498000000.0,3520000000.0,87000000.0,10790000000.0,82992000000.0,0.0461538461538461,0.0060005783689994,,,6.691566265060241,0.1414772727272727,0.0424137266242529,True,High Risk,RJF,127.08559523809524,149.3222448979592,Low Risk
0000721994-25-000087,721994,LAKELAND FINANCIAL CORP,US,IN,WARSAW,2025-02-19 08:16:00.0,10-K,20241231.0,2024.0,FY,,,,,,169342000.0,103817000.0,,7800000.0,649704000.0,6524029000.0,0.1597912280053686,0.015913019393384,,,9.04154045534582,,,True,High Risk,LKFN,65.02035714285714,62.16551020408163,High Risk
0000723612-25-000005,723612,"AVIS BUDGET GROUP, INC.",US,NJ,PARSIPPANY,2025-02-14 16:02:00.0,10-K,20241231.0,2024.0,FY,487000000.0,,,,44000000.0,4707000000.0,2764000000.0,11994000000.0,25000000.0,-349000000.0,32569000000.0,-7.919770773638969,0.084865976849151,0.0861542297861729,,-94.32091690544412,0.2304485576121394,0.3682643004083638,True,High Risk,CAR,107.49940476190476,84.35755102040817,High Risk
0000726728-25-000055,726728,REALTY INCOME CORP,US,CA,SAN DIEGO,2025-02-25 16:10:00.0,10-K,20241231.0,2024.0,FY,,,,,634900000.0,2563856000.0,869408000.0,3343681000.0,21600000.0,32941467000.0,57779357000.0,0.0263925100846298,0.0150470348778716,,,0.7540007249828916,0.2600152347068993,0.0578698201850879,True,High Risk,O,56.36079365079366,55.706428571428575,High Risk
0000726854-25-000037,726854,CITY HOLDING CO,US,WV,CHARLESTON,2025-02-26 14:02:00.0,10-K,20241231.0,2024.0,FY,,,,,2399000.0,115817000.0,102071000.0,90547000.0,,641826000.0,6168052000.0,0.1590321987579188,0.0165483364926236,,,8.610162255813881,1.1272709200746571,0.0146799994552575,True,High Risk,CHCO,111.4507142857143,117.43153061224491,Low Risk
0000730708-25-000045,730708,SEACOAST BANKING CORP OF FLORIDA,US,FL,STUART,2025-02-25 17:08:00.0,10-K,20241231.0,2024.0,FY,,,,,9101000.0,195859000.0,106507000.0,,11155000.0,1310736000.0,14580249000.0,0.0812574004223581,0.0073048821045511,,,10.123711410993518,,,True,High Risk,SBCF,25.788253968253965,26.032040816326536,High Risk
0000731012-25-000032,731012,HEALTHCARE SERVICES GROUP INC,US,PA,BENSALEM,2025-02-14 16:05:00.0,10-K,20241231.0,2024.0,FY,83224000.0,344864000.0,,310436000.0,4900000.0,-8167000.0,34243000.0,,9214000.0,445171000.0,790652000.0,0.0769210033897086,0.0433098253087325,0.048404926013672,4.143804671729309,0.7760635800624929,,,True,High Risk,HCSG,11.139960317460318,11.552755102040818,High Risk
0000731766-25-000063,731766,UNITEDHEALTH GROUP INC,US,MN,EDEN PRAIRIE,2025-02-27 17:16:00.0,10-K,20241231.0,2024.0,FY,,21276000000.0,,,1300000000.0,26206000000.0,20120000000.0,324162000000.0,,88756000000.0,245705000000.0,0.2266888999053585,0.0818868154901202,,,1.768319888232908,0.0620677315663156,1.3193138112777518,True,High Risk,UNH,533.540357142857,480.22642857142864,High Risk
0000731802-25-000006,731802,ATMOS ENERGY CORP,US,TX,DALLAS,2025-02-04 16:43:00.0,10-Q,20241231.0,2025.0,Q1,,365882000.0,,7474559000.0,,245280000.0,311292000.0,1158467000.0,,10870064000.0,25194465000.0,0.0286375498801111,0.0123555709557634,,,1.3177844215084658,0.2687102869568145,0.0459810120992845,True,High Risk,ATO,125.65210317460318,149.9783673469388,Low Risk
0000732712-25-000006,732712,VERIZON COMMUNICATIONS INC,US,NY,NEW YORK,2025-02-12 10:19:00.0,10-K,20241231.0,2024.0,FY,10021000000.0,14550000000.0,5190000000.0,,2507000000.0,37141000000.0,21256000000.0,136835000000.0,,,380255000000.0,,0.0558993307122851,0.057412339223302,1.4519509031034827,,0.1553403734424672,0.359850626553234,True,High Risk,VZ,41.152658730158734,42.349489795918366,High Risk
0000732717-25-000013,732717,AT&T INC.,US,TX,DALLAS,2025-02-12 17:24:00.0,10-K,20241231.0,2024.0,FY,27309000000.0,10289000000.0,,114519000000.0,76000000.0,,-8524000000.0,120741000000.0,518000000.0,3529000000.0,407060000000.0,-2.4154151317653727,-0.0209404019063528,-0.022446287172384,0.3767622395547255,114.34712383111363,-0.0705973944227727,0.2966172063086523,True,High Risk,T,19.249603174603173,25.986836734693878,Low Risk
0000733269-25-000015,733269,"LIVERAMP HOLDINGS, INC.",US,CA,SAN FRANCISCO,2025-02-05 17:05:00.0,10-Q,20241231.0,2025.0,Q3,,190313000.0,,1933776000.0,5700000.0,,13977000.0,,165000.0,949135000.0,1231443000.0,0.0147260400259183,0.0113500990301621,,,0.2974371401328578,,,True,High Risk,RAMP,30.963412698412696,29.177551020408163,High Risk
0000737468-25-000007,737468,WASHINGTON TRUST BANCORP INC,US,RI,WESTERLY,2025-02-25 10:21:00.0,10-K,20241231.0,2024.0,FY,,,,126150000.0,860000.0,113006000.0,71681000.0,218592000.0,3247000.0,564808000.0,6660051000.0,0.1269121542187787,0.0107628304948415,,,10.79170797864053,0.3279214243888157,0.0328213702868041,True,High Risk,WASH,29.708214285714284,30.2284693877551,High Risk
0000740260-25-000052,740260,"VENTAS, INC.",US,IL,CHICAGO,2025-02-13 16:37:00.0,10-K,20241231.0,2024.0,FY,,,,15650734000.0,,1120163000.0,,4129193000.0,30700000.0,9488058000.0,24725433000.0,,,,,1.6059529779434316,,0.1670018478543934,True,High Risk,VTR,53.49007936507937,64.85244897959184,Low Risk
0000746598-25-000008,746598,BRADY CORP,US,WI,MILWAUKEE,2025-02-21 07:09:00.0,10-Q,20250131.0,2025.0,Q2,84691000.0,185486000.0,,353654000.0,2364000.0,98351000.0,43628000.0,,,990919000.0,1515569000.0,0.0440278166025679,0.0287865481545215,0.0304903702481972,2.190150074978451,0.5294580081722119,,,True,High Risk,BRC,67.04416666666665,71.62244897959184,Low Risk
0000746838-25-000008,746838,UNISYS CORP,US,PA,BLUE BELL,2025-02-21 16:32:00.0,10-K,20241231.0,2024.0,FY,130900000.0,,,4749900000.0,10100000.0,12700000.0,-106000000.0,1979900000.0,20000000.0,-151800000.0,2065600000.0,0.6982872200263505,-0.0513168086754453,-0.0547888561534087,,-14.60737812911726,-0.0535380574776503,0.9585108443067388,True,High Risk,UIS,5.72440476190476,5.13765306122449,High Risk
0000749251-25-000008,749251,GARTNER INC,US,CT,STAMFORD,2025-02-13 16:35:00.0,10-K,20241231.0,2024.0,FY,63139000.0,1601228000.0,,,98536000.0,1101422000.0,807799000.0,0.0,90600000.0,371058000.0,7835919000.0,2.1770154531097563,0.1030892483702294,0.1039266517256374,25.36036364212293,20.117774040716007,,0.0,True,High Risk,IT,475.660753968254,464.6220408163266,High Risk
0000750004-25-000016,750004,"LIGHT & WONDER, INC.",US,NV,LAS VEGAS,2025-02-25 16:37:00.0,10-K,20241231.0,2024.0,FY,241000000.0,506000000.0,404000000.0,1118000000.0,239000000.0,-381000000.0,3675000000.0,,69000000.0,,5552000000.0,,0.6619236311239193,0.6919600828469215,2.099585062240664,,,,True,High Risk,LNW,96.15694444444446,91.47887755102042,High Risk
0000753308-25-000011,753308,NEXTERA ENERGY INC,US,FL,JUNO BEACH,2025-02-14 14:24:00.0,10-K,20241231.0,2024.0,FY,,3609000000.0,,17365000000.0,18000000.0,8262000000.0,4147000000.0,,142000000.0,47468000000.0,158935000000.0,0.0873641189854217,0.0260924277220247,,,2.3482556669756467,,,True,High Risk,NEE,71.46730158730159,69.72744897959184,High Risk
0000759944-25-000013,759944,CITIZENS FINANCIAL GROUP INC/RI,US,RI,PROVIDENCE,2025-02-13 16:04:00.0,10-K,20241231.0,2024.0,FY,,,,,41000000.0,4119000000.0,2073000000.0,8021000000.0,84000000.0,23420000000.0,221964000000.0,0.0885140905209223,0.0093393523274044,,,8.477540563620837,0.2584465777334497,0.0361364906020796,True,High Risk,CFG,38.15071428571429,42.05255102040817,Low Risk
0000763744-25-000022,763744,LCI INDUSTRIES,US,IN,ELKHART,2025-02-21 09:19:00.0,10-K,20241231.0,2024.0,FY,,214707000.0,174437000.0,245659000.0,56373000.0,602514000.0,394974000.0,5207143000.0,23695000.0,1092875000.0,2959319000.0,0.361408212284113,0.1334678687900831,,,1.7078293491936407,0.0758523435980152,1.7595747535159272,True,High Risk,LCII,113.44623015873016,93.55714285714286,High Risk
0000764065-25-000058,764065,CLEVELAND-CLIFFS INC.,US,OH,CLEVELAND,2025-02-25 16:44:00.0,10-K,20241231.0,2024.0,FY,2099000000.0,1840000000.0,380000000.0,,13000000.0,2423000000.0,1335000000.0,22989000000.0,28000000.0,7887000000.0,18755000000.0,0.1692658805629517,0.0711810183950946,0.0801512968299711,0.8766079085278704,1.3779637377963738,0.0580712514680934,1.2257531324980004,True,High Risk,CLF,15.785634920634921,9.174897959183673,High Risk
0000764180-25-000019,764180,"ALTRIA GROUP, INC.",US,VA,RICHMOND,2025-02-26 14:14:00.0,10-K,20241231.0,2024.0,FY,582000000.0,,,5906000000.0,73000000.0,8256000000.0,5764000000.0,,41000000.0,-3540000000.0,38570000000.0,-1.6282485875706214,0.1494425719471091,0.1517321259345056,,-11.8954802259887,,,True,High Risk,MO,47.49313492063492,56.01112244897959,Low Risk
0000764622-25-000023,764622,PINNACLE WEST CAPITAL CORP,US,AZ,PHOENIX,2025-02-25 08:26:00.0,10-K,20241231.0,2024.0,FY,442455000.0,,,3321696000.0,84000000.0,1241441000.0,,4324385000.0,16000000.0,6177664000.0,24661153000.0,,,,,2.991986776878768,,0.1753521013393007,True,High Risk,PNW,80.14924603174603,90.56642857142856,Low Risk
0000764764-25-000006,764764,CATERPILLAR FINANCIAL SERVICES CORP,US,TN,NASHVILLE,2025-02-14 09:55:00.0,10-K,20241231.0,2024.0,FY,,,,2000000.0,,1255000000.0,535000000.0,2734000000.0,,,33112000000.0,,0.0161572843682048,,,,0.1956839795171909,0.0825682532012563,True,High Risk,,,,
0000766421-25-000009,766421,"ALASKA AIR GROUP, INC.",US,WA,SEATTLE,2025-02-14 16:07:00.0,10-K,20241231.0,2024.0,FY,207000000.0,,800000000.0,695000000.0,5000000.0,1418000000.0,58000000.0,,35000000.0,3801000000.0,14613000000.0,0.0152591423309655,0.0039690686375145,0.0040261002360127,,2.844514601420679,,,True,High Risk,ALK,42.65051587301588,58.73275510204081,Low Risk
0000766704-25-000009,766704,WELLTOWER INC.,US,OH,TOLEDO,2025-02-12 07:48:00.0,10-K,20241231.0,2024.0,FY,,,,,,1328708000.0,,5860615000.0,26149000.0,25404376000.0,44012166000.0,,,,,0.7324639660505733,,0.1331589769974056,True,High Risk,WELL,109.38793650793652,144.40928571428572,Low Risk
0000766829-25-000009,766829,SJW GROUP,US,CA,SAN JOSE,2025-02-27 18:01:00.0,10-K,20241231.0,2024.0,FY,46121000.0,67870000.0,,736191000.0,3869000.0,166199000.0,73828000.0,620698000.0,4791000.0,1034519000.0,4345067000.0,0.0713645665280193,0.0169912224598608,0.0171735118329004,1.471563929663277,3.20008429038036,0.1189435119816722,0.1428511919378918,True,High Risk,HTO,56.894246031746036,52.11734693877552,High Risk
0000768899-25-000043,768899,"TRUEBLUE, INC.",US,WA,TACOMA,2025-02-19 16:14:00.0,10-K,20241231.0,2024.0,FY,,252538000.0,,,5700000.0,120503000.0,62273000.0,,9700000.0,493067000.0,899383000.0,0.1262972374951071,0.0692396898762818,,,0.8240583936868621,,,True,High Risk,TBI,10.08388888888889,6.021632653061225,High Risk
0000769520-25-000009,769520,MIDDLEBY CORP,US,IL,ELGIN,2025-02-26 16:48:00.0,10-K,20241231.0,2024.0,FY,227080000.0,644576000.0,579192000.0,,86300000.0,332552000.0,436569000.0,,,2494276000.0,6874866000.0,0.1750283448984795,0.0635021831698246,0.0656713377957714,2.838541483177735,1.756257126316414,,,True,High Risk,MIDD,138.69309523809525,149.57142857142858,Low Risk
0000771992-25-000015,771992,PAN AMERICAN SILVER CORP,CA,BC,VANCOUVER,2025-02-19 17:12:00.0,40-F,20241231.0,2024.0,FY,,,,,,,,,,,7213100000.0,,,,,,,,True,High Risk,PAAS,19.301626984126987,24.234183673469385,Low Risk
0000772406-25-000007,772406,"CIRRUS LOGIC, INC.",US,TX,AUSTIN,2025-02-04 16:03:00.0,10-Q,20241231.0,2025.0,Q3,55545000.0,162478000.0,,1760701000.0,,251148000.0,138723000.0,,,1658282000.0,2231576000.0,0.0836546498122755,0.0621636905935536,0.0637504704666431,2.925159780358268,0.3457156261721468,,,True,High Risk,CRUS,108.65873015873017,99.87357142857144,High Risk
0000773141-25-000004,773141,"M.D.C. HOLDINGS, INC.",US,CO,DENVER,2025-02-11 17:27:00.0,10-K,20241231.0,2024.0,FY,,,,1824434000.0,,905646000.0,562139000.0,,9800000.0,2597146000.0,5631085000.0,0.216444897591433,0.0998278306933743,,,1.1681819196918464,,,True,High Risk,,,,
0000773840-25-000010,773840,HONEYWELL INTERNATIONAL INC,US,NC,CHARLOTTE,2025-02-14 14:50:00.0,10-K,20241231.0,2024.0,FY,6849000000.0,7530000000.0,7809000000.0,9062000000.0,333000000.0,5274000000.0,4966000000.0,,45000000.0,15856000000.0,61525000000.0,0.3131937436932391,0.0807151564404713,0.0908259565440046,1.0994305738063952,2.880234611503532,,,True,High Risk,HON,207.28329365079364,212.04571428571433,High Risk
0000776867-25-000003,776867,WHITE MOUNTAINS INSURANCE GROUP LTD,US,NH,HANOVER,2025-02-28 08:47:00.0,10-K,20241231.0,2024.0,FY,,,,,5200000.0,365000000.0,792800000.0,1157900000.0,,3540600000.0,8385900000.0,0.2239168502513698,0.094539643926114,,,1.3684968649381462,0.6846877968736506,0.1380770102195351,True,High Risk,WTM,1770.611865079365,1841.5841836734696,High Risk
0000776901-25-000093,776901,INDEPENDENT BANK CORP,US,MA,ROCKLAND,2025-02-28 17:28:00.0,10-K,20241231.0,2024.0,FY,,,,,,421200000.0,263813000.0,209257000.0,4464000.0,3018449000.0,19347373000.0,0.0874001846643756,0.0136355979698122,,,5.40970677324679,1.260712903272053,0.0108157836208564,True,High Risk,INDB,57.75146825396825,63.33622448979592,Low Risk
0000779152-25-000009,779152,JACK HENRY & ASSOCIATES INC,US,MO,MONETT,2025-02-07 13:02:00.0,10-Q,20241231.0,2025.0,Q2,25314000.0,333033000.0,200770000.0,,,238672000.0,91965000.0,,,583836000.0,2924481000.0,0.1575185497297186,0.0314466053976756,0.0317211806011864,13.156079639725052,4.009079604546482,,,True,High Risk,JKHY,171.06972222222223,175.03367346938774,High Risk
0000779544-25-000011,779544,ARK RESTAURANTS CORP,US,NY,NEW YORK,2025-02-11 16:06:00.0,10-Q,20241231.0,2025.0,Q1,,3516000.0,,13934000.0,,558000.0,1370000.0,,77000.0,44137000.0,156041000.0,0.0310397172440356,0.0087797437852872,,,2.535378480639826,,,True,High Risk,ARKR,13.114761904761904,11.19,High Risk
0000780571-25-000007,780571,"ITRON, INC.",US,WA,LIBERTY LAKE,2025-02-25 13:13:00.0,10-K,20241231.0,2024.0,FY,199520000.0,272890000.0,,,25717000.0,24500000.0,-9732000.0,,1315000.0,1310911000.0,2604263000.0,-0.0074238449444699,-0.0037369497627543,-0.004047002112076,1.367732558139535,0.9866054980086368,,,True,High Risk,ITRI,98.72793650793652,105.5,Low Risk
0000783324-25-000008,783324,VISTA GOLD CORP,US,CO,ENGLEWOOD,2025-02-28 16:21:00.0,10-K,20241231.0,2024.0,FY,190000.0,,749000.0,,,-5861000.0,-6585000.0,,636000.0,10029000.0,8934000.0,-0.6565958719712833,-0.7370718603089321,-0.7530878316559927,,-0.1091833682321268,,,True,High Risk,VGZ,0.5364853571428572,0.7664766326530614,Low Risk
0000784199-25-000029,784199,"ARTIVION, INC.",US,GA,KENNESAW,2025-02-28 14:28:00.0,10-K,20241231.0,2024.0,FY,13318000.0,71796000.0,10449000.0,355919000.0,15310000.0,-5153000.0,-19192000.0,,,300728000.0,792397000.0,-0.0638184671862946,-0.0242201825600046,-0.0246342155288488,5.390899534464634,1.6349292383815277,,,True,High Risk,AORT,23.756071428571428,26.876020408163264,Low Risk
0000784977-25-000012,784977,PORTLAND GENERAL ELECTRIC CO /OR/,US,OR,PORTLAND,2025-02-13 19:36:00.0,10-K,20241231.0,2024.0,FY,,414000000.0,,,58000000.0,674000000.0,,2647000000.0,,,10459000000.0,,,,,,,0.2530834687828664,True,High Risk,POR,44.44222222222223,42.72153061224489,High Risk
0000785161-25-000009,785161,ENCOMPASS HEALTH CORP,US,AL,BIRMINGHAM,2025-02-28 13:47:00.0,10-K,20241231.0,2024.0,FY,170000000.0,599800000.0,,,28800000.0,,271000000.0,,29200000.0,1647500000.0,6102400000.0,0.1644916540212443,0.0444087572102779,0.0456813431326276,3.528235294117647,2.704036418816389,,,True,High Risk,EHC,86.4648015873016,102.49632653061225,Low Risk
0000785557-25-000016,785557,DLH HOLDINGS CORP.,US,GA,ATLANTA,2025-02-05 16:31:00.0,10-Q,20241231.0,2025.0,Q1,13421000.0,49849000.0,,100270000.0,4100000.0,5071000.0,,,620000.0,102439000.0,314381000.0,,,,3.714253781387378,2.068958111656693,,,True,High Risk,DLHC,11.365396825396825,5.286020408163265,Potential Bankruptcy
0000789570-25-000008,789570,MGM RESORTS INTERNATIONAL,US,NV,LAS VEGAS,2025-02-18 16:15:00.0,10-K,20241231.0,2024.0,FY,461718000.0,929135000.0,,0.0,2700000000.0,1756462000.0,1473093000.0,,71296000.0,3811170000.0,42368548000.0,0.3865198875935736,0.0347685504823058,0.0351516208694382,2.0123430318939266,10.116939942327422,,,True,High Risk,MGM,40.67980158730159,32.5834693877551,High Risk
0000790051-25-000077,790051,CARLISLE COMPANIES INC,US,AZ,SCOTTSDALE,2025-02-14 15:19:00.0,10-K,20241231.0,2024.0,FY,245500000.0,615300000.0,292900000.0,553800000.0,154600000.0,1000900000.0,924000000.0,5449400000.0,25700000.0,2629500000.0,6620000000.0,0.3513976041072447,0.1395770392749244,0.1449525452976704,2.5063136456211814,1.5175888952272296,0.1695599515542995,0.8231722054380665,False,Low Risk,CSL,398.62888888888887,362.97295918367337,High Risk
